AgentID,Profile,Avatar,In_Time,Out_Time,In_Location,Out_Location,Target_Speed(m/s),Distance_Traveled(m),Congested_Duration(s),Total_Duration(s),LOS_A_Duration(s),LOS_B_Duration(s),LOS_C_Duration(s),LOS_D_Duration(s),LOS_E_Duration(s),LOS_F_Duration(s)
1485,slimFastActiv,Blue_LowPoly,03:03:30,03:07:36,gate2S1,seats2P1S1,2.91451,77.3378,216,246,2,3.2,19.8,69.8,132.6,18.6
1619,slimFastActiv,Blue_LowPoly,03:05:21,03:07:36,gate2S1,seats2P1S1,2.48131,72.3358,99,135,1.8,2.2,47,23.8,44.2,16
1501,DefaultProfile,Green_LowPoly,03:03:41,03:07:36,gate1S1,seats3P1S1,1.26139,95.1381,208.8,235.4,0.4,71.6,54.8,50.2,52,6.4
1211,DefaultProfile,Green_LowPoly,03:03:00,03:07:37,seats1P2S1,seats3P1S1,1.52406,77.5799,251,277.2,10.4,176.2,25,29.4,35.6,0.6
1344,slimFastActiv,Blue_LowPoly,03:03:00,03:07:37,seats1P2S1,seats3P1S1,1.89212,68.4882,244.8,276.8,125.2,27.6,73.4,19.6,31,0
1836,slimFastActiv,Blue_LowPoly,03:07:00,03:07:37,seats1P1S1,gate2S1,1.80197,37.8432,11.8,36.6,0.6,3.6,3.8,12.8,15,0.8
1376,fatSlowLazy,Orange_LowPoly,03:03:00,03:07:37,seats2P2S1,seats2P1S1,0.926238,85.7526,248,277,1.6,0.6,13.2,110.8,123.8,27
1779,slimFastActiv,Blue_LowPoly,03:07:00,03:07:37,seats1P1S1,gate1S1,1.86287,36.4807,11.6,37.6,0.4,1.2,8.8,9.8,15,2.4
1852,slimFastActiv,Blue_LowPoly,03:07:00,03:07:37,seats1P1S1,gate1S1,2.55013,40.7822,8.6,37.2,0,0.8,5,8,23.4,0
1469,slimFastActiv,Blue_LowPoly,03:03:18,03:07:38,gate2S1,seats2P1S1,2.0198,75.6226,225.2,261,4.6,3,18.4,105.6,108.6,20.8
1155,DefaultProfile,Green_LowPoly,03:02:07,03:07:39,gate2S1,seats3P1S1,1.28109,96.697,283,331.4,81.8,88.2,73,77.6,10.8,0
1540,slimFastActiv,Blue_LowPoly,03:04:09,03:07:39,gate2S1,seats2P1S1,2.05504,71.2504,169.8,209.8,3.8,1.8,12,56,121,15.2
1163,fatSlowLazy,Orange_LowPoly,03:02:11,03:07:39,gate2S1,seats3P1S1,1.42967,114.942,287,328.2,61.2,87,135.4,25,19.6,0
1243,slimFastActiv,Blue_LowPoly,03:03:00,03:07:39,seats3P2S1,seats2P1S1,1.72799,62.9483,214.6,279.4,0.8,2.2,9.6,157.6,49,60.2
1434,slimFastActiv,Blue_LowPoly,03:03:00,03:07:39,seats2P2S1,seats2P1S1,2.3502,41.9553,250.2,278.6,0,0,5.6,49.6,186.2,37.2
1587,slimFastActiv,Blue_LowPoly,03:04:49,03:07:39,gate2S1,seats2P1S1,2.03299,67.0121,127.8,169.8,1.8,3.6,7.2,27.4,113.8,16
1825,fatSlowLazy,Orange_LowPoly,03:07:00,03:07:39,seats1P1S1,gate2S1,1.12466,27.7393,19,39,3.8,4.2,8.6,7,13,2.4
1197,slimFastActiv,Blue_LowPoly,03:02:43,03:07:39,gate2S1,seats3P1S1,2.04585,95.9162,249,296.2,58.4,7.4,185,29.2,16.2,0
1819,DefaultProfile,Green_LowPoly,03:07:00,03:07:39,seats1P1S1,gate2S1,1.22625,31.543,20.8,39.2,4,8.2,9.4,3.4,13.2,1
1398,DefaultProfile,Green_LowPoly,03:03:00,03:07:40,seats1P2S1,seats2P1S1,1.74758,50.734,254.8,279.6,0.4,1.4,7.2,16,235.4,19.2
1312,DefaultProfile,Green_LowPoly,03:03:00,03:07:40,seats3P2S1,seats3P1S1,1.57532,43.9202,260.2,280.4,20,40.4,139,63.8,7.8,9.4
1208,DefaultProfile,Green_LowPoly,03:02:58,03:07:40,gate1S1,seats2P1S1,1.55081,75.6751,255.6,282.6,9.2,5,20.4,73,162.2,12.8
1386,slimFastActiv,Blue_LowPoly,03:03:00,03:07:40,seats3P2S1,seats2P1S1,2.11035,59.3923,222.6,280.4,0.8,0.8,135.4,46.6,19.2,77.6
1495,DefaultProfile,Green_LowPoly,03:03:36,03:07:41,gate1S1,seats3P1S1,1.55062,98.1575,218.8,245.6,30,42.8,97.8,45.4,29.6,0
1298,slimFastActiv,Blue_LowPoly,03:03:00,03:07:41,seats3P2S1,seats2P1S1,1.86525,43.5418,257.2,281.6,87.8,116,32.6,12,17.4,15.8
1724,DefaultProfile,Green_LowPoly,03:07:00,03:07:41,seats1P1S1,gate2S1,1.47023,32.7835,28.8,41.8,3,5.2,15,6.4,8.2,4
1150,fatSlowLazy,Orange_LowPoly,03:01:57,03:07:41,gate2S1,seats2P1S1,0.624572,95.4572,255.6,344.2,28.4,43,78.6,90.2,89.4,14.6
1465,DefaultProfile,Green_LowPoly,03:03:13,03:07:42,gate1S1,seats2P1S1,1.45573,73.3218,242.6,268.4,3,11.4,20,31.8,178,24.2
1393,DefaultProfile,Green_LowPoly,03:03:00,03:07:42,seats3P2S1,seats3P1S1,0.925277,39.6902,254,281.6,87.2,71.4,75.2,29.6,16,2.2
1215,DefaultProfile,Green_LowPoly,03:03:00,03:07:42,seats3P2S1,seats2P1S1,1.15568,46.1489,252,282.6,0,3,10.8,25.4,225.8,17.6
1571,slimFastActiv,Blue_LowPoly,03:04:41,03:07:42,gate2S1,seats2P1S1,2.22793,72.326,142,181.6,1.4,2.4,16.2,55.8,91.4,14.4
1747,slimFastActiv,Blue_LowPoly,03:07:00,03:07:42,seats1P1S1,gate1S1,1.53527,37.5067,17.4,43,0,1,11.8,7.4,21.6,1.2
1189,DefaultProfile,Green_LowPoly,03:02:34,03:07:43,gate1S1,seats3P1S1,1.24592,104.49,263.2,308.6,57.2,13.6,166.2,46.4,25.2,0
1129,slimFastActiv,Blue_LowPoly,03:01:21,03:07:43,gate2S1,seats2P1S1,2.3504,68.8753,342.8,381.6,57.2,20,45.4,31.2,209,18.8
1258,DefaultProfile,Green_LowPoly,03:03:00,03:07:43,seats3P2S1,seats2P1S1,1.21032,58.4492,242.8,283.2,0.2,1.8,8.8,76.8,139.8,55.8
1309,DefaultProfile,Green_LowPoly,03:03:00,03:07:43,seats2P2S1,seats3P1S1,1.58649,46.8708,262,283,42.2,14.8,155.6,30.6,29.4,10.4
1402,DefaultProfile,Green_LowPoly,03:03:00,03:07:43,seats2P2S1,seats2P1S1,1.66106,52.1146,261,282.8,1.8,4,5.2,15.4,243.8,12.6
1660,slimFastActiv,Blue_LowPoly,03:05:59,03:07:43,gate2S1,seats2P1S1,2.86988,82.2468,55.6,104.2,2,3.4,9.6,12.2,52.4,24.6
1343,slimFastActiv,Blue_LowPoly,03:03:00,03:07:44,seats3P2S1,seats2P1S1,1.67512,62.8957,232.6,283.8,22,5.2,18.4,122.2,78,38
1720,fatSlowLazy,Orange_LowPoly,03:06:58,03:07:44,gate2S1,seats1P1S1,0.89842,28.0832,24.8,45.8,17.6,14.8,11.6,1.8,0,0
1299,slimFastActiv,Blue_LowPoly,03:03:00,03:07:44,seats1P2S1,seats2P1S1,2.60265,85.6609,235.4,284.4,13.2,2.6,12.4,144.6,80.2,31.4
1820,DefaultProfile,Green_LowPoly,03:07:00,03:07:44,seats1P1S1,gate1S1,1.47257,32.8811,32.4,44,2.2,4.4,11.6,14.8,11,0
1481,slimFastActiv,Blue_LowPoly,03:03:26,03:07:44,gate2S1,seats2P1S1,2.76214,102.389,218.6,258,5,5.4,101,93.4,39.4,13.8
1722,DefaultProfile,Green_LowPoly,03:07:00,03:07:45,seats1P1S1,gate1S1,1.39499,35.8404,25.8,45.8,4.4,5,9,5.8,17.4,4.2
1149,DefaultProfile,Green_LowPoly,03:01:56,03:07:46,gate2S1,traindoor4P1S1,1.1606,75.094,303.4,349.6,25,15,41.4,53.2,184.4,30.6
1159,slimFastActiv,Blue_LowPoly,03:02:09,03:07:46,gate2S1,traindoor4P1S1,1.78951,91.8975,289.4,337,48.6,10.8,195.2,58.6,14.8,9
1171,slimFastActiv,Blue_LowPoly,03:02:18,03:07:46,gate1S1,traindoor4P1S1,2.37005,76.9227,292.4,327.4,12.2,11.8,25.8,149.4,110.8,17.4
1244,slimFastActiv,Blue_LowPoly,03:03:00,03:07:46,seats2P2S1,car2P1S1,2.21731,39.0953,257,286.2,0,0.2,7,31.8,223.8,23.4
1246,slimFastActiv,Blue_LowPoly,03:03:00,03:07:46,seats2P2S1,car2P1S1,1.76143,57.1308,252.8,286.2,34,52.6,106,31.4,33.8,28.4
1263,DefaultProfile,Green_LowPoly,03:03:00,03:07:46,seats3P2S1,traindoor4P1S1,1.43521,39.8774,266,286,23.8,19.8,166,39,25.4,12
1296,slimFastActiv,Blue_LowPoly,03:03:00,03:07:46,seats1P2S1,car2P1S1,2.84965,58.1197,244.8,286,0,1,22,134.8,99.6,28.6
1297,slimFastActiv,Blue_LowPoly,03:03:00,03:07:46,seats3P2S1,car2P1S1,2.85456,47.5129,256.2,286,28.2,36.6,132.8,46.6,19.6,22.2
1313,DefaultProfile,Green_LowPoly,03:03:00,03:07:46,seats2P2S1,traindoor4P1S1,1.73704,41.4187,269.4,285.8,0.2,0.8,127,83.6,58.4,15.8
1325,fatSlowLazy,Orange_LowPoly,03:03:00,03:07:46,seats3P2S1,car2P1S1,0.739457,64.8137,256.2,285.8,38.6,33.6,22.4,89.2,74.6,27.4
1326,fatSlowLazy,Orange_LowPoly,03:03:00,03:07:46,seats2P2S1,car2P1S1,0.784134,74.6439,243,285.8,0.2,4,100.6,61.6,99,20.4
1359,DefaultProfile,Green_LowPoly,03:03:00,03:07:46,seats2P2S1,car2P1S1,1.38369,50.4355,258.6,285.6,0,0,0.4,47,213.4,24.8
1414,fatSlowLazy,Orange_LowPoly,03:03:00,03:07:46,seats2P2S1,car3P1S1,0.996688,55.0575,258.8,285.4,11,23.6,181.8,42.6,17.2,9.2
1430,slimFastActiv,Blue_LowPoly,03:03:00,03:07:46,seats2P2S1,car2P1S1,2.91572,41.4069,255.6,285.4,31.2,38,111.6,48.2,30,26.4
1431,slimFastActiv,Blue_LowPoly,03:03:00,03:07:46,seats3P2S1,car2P1S1,2.39051,37.5418,263.8,285.4,121.4,88,34.2,14,4.4,23.4
1432,slimFastActiv,Blue_LowPoly,03:03:00,03:07:46,seats3P2S1,car2P1S1,1.95977,48.8432,243.4,285.4,0,1.4,10.6,59,174.4,40
1436,slimFastActiv,Blue_LowPoly,03:03:00,03:07:46,seats2P2S1,car2P1S1,1.97711,56.5694,254,285.4,0,38.6,33.6,65.4,127,20.8
1453,fatSlowLazy,Orange_LowPoly,03:03:02,03:07:46,gate1S1,car2P1S1,1.20542,144.501,232.2,284,15,18.2,15.4,65.6,145.4,24.4
1458,slimFastActiv,Blue_LowPoly,03:03:08,03:07:46,gate2S1,car2P1S1,1.79806,67.9156,235,277.6,6.6,2.8,16.2,63.4,162.4,26.2
1467,slimFastActiv,Blue_LowPoly,03:03:16,03:07:46,gate1S1,traindoor4P1S1,2.02471,71.8523,208,269.8,2.6,2.6,29.4,94.2,74.6,66.4
1482,DefaultProfile,Green_LowPoly,03:03:27,03:07:46,gate2S1,car2P1S1,1.61698,78.3824,230.8,259.2,8.2,5.8,15.4,98.4,116.8,14.6
1489,DefaultProfile,Green_LowPoly,03:03:34,03:07:46,gate1S1,seats3P1S1,1.12851,108.676,208.4,252.2,7.2,16.8,47.4,98.6,77.8,4.4
1506,DefaultProfile,Green_LowPoly,03:03:46,03:07:46,gate2S1,traindoor4P1S1,1.45749,67.8249,204.8,240,6,6.4,17.8,64.6,121,24.2
1516,DefaultProfile,Green_LowPoly,03:03:53,03:07:46,gate2S1,traindoor4P1S1,1.32641,73.1234,204,232.8,8.6,3,19,48.2,122.8,31.2
1562,slimFastActiv,Blue_LowPoly,03:04:28,03:07:46,gate1S1,seats2P1S1,2.30803,99.4524,148.6,198,2.2,3.4,111,28.8,41.6,11
1575,slimFastActiv,Blue_LowPoly,03:04:44,03:07:46,gate2S1,traindoor4P1S1,2.99321,101.719,132.6,181.8,8.6,67.4,20.6,18.2,45,22
1582,slimFastActiv,Blue_LowPoly,03:04:47,03:07:46,gate2S1,car2P1S1,1.74025,71.4459,127.6,178.6,2.8,1,38,46.2,59.2,31.4
1609,slimFastActiv,Blue_LowPoly,03:05:13,03:07:46,gate1S1,car2P1S1,2.05453,72.9371,102.4,152.6,4.4,3.4,5.8,8.4,102.6,28
1667,slimFastActiv,Blue_LowPoly,03:06:06,03:07:46,gate2S1,car2P1S1,2.76891,69.7534,48.4,100,3,2.2,6.8,7.2,39.4,41.4
1678,fatSlowLazy,Orange_LowPoly,03:06:18,03:07:46,gate2S1,car1P1S1,0.586497,36.8795,46.8,87.4,45,13.8,16.8,5.8,6,0
1680,slimFastActiv,Blue_LowPoly,03:06:20,03:07:46,gate1S1,car2P1S1,2.54955,59.5206,37,86,2.6,1.6,6.8,5.4,28,41.6
1702,fatSlowLazy,Orange_LowPoly,03:06:45,03:07:46,gate2S1,car1P1S1,0.974231,31.688,44.4,60.8,8.4,14,25.4,9,4,0
1710,fatSlowLazy,Orange_LowPoly,03:06:51,03:07:46,gate2S1,car1P1S1,1.05324,35.2842,34.4,55,20,2.6,5.8,14,12.6,0
1717,fatSlowLazy,Orange_LowPoly,03:06:57,03:07:46,gate1S1,car1P1S1,0.740106,27.7178,21.4,48.4,18.6,9.6,15.4,4.4,0.4,0
1767,fatSlowLazy,Orange_LowPoly,03:07:00,03:07:46,seats1P1S1,traindoor2P1S1,0.607047,15.3044,28,46,0.4,26,15.2,2.2,1.2,1
1848,fatSlowLazy,Orange_LowPoly,03:07:00,03:07:46,seats2P1S1,traindoor3P1S1,0.855774,18.082,39.4,45.4,7.4,10.4,19,5,3,0.6
1870,DefaultProfile,Green_LowPoly,03:07:15,03:07:46,gate2S1,car1P1S1,1.25036,23.1664,19.8,31,3.8,4.4,8.6,7.4,6.8,0
1872,slimFastActiv,Blue_LowPoly,03:07:17,03:07:46,gate2S1,car1P1S1,2.38957,27.5476,16.2,29,0.8,2.6,3.8,7.6,14.2,0
1735,fatSlowLazy,Orange_LowPoly,03:07:00,03:07:47,seats1P1S1,gate1S1,1.33267,40.3333,34.4,47.6,12.2,18,6.4,6.4,4.6,0
1846,fatSlowLazy,Orange_LowPoly,03:07:00,03:07:55,seats1P1S1,gate2S1,0.73956,29.7382,27.2,54.8,3.2,20.2,18.2,4.8,7.6,0.8
1732,fatSlowLazy,Orange_LowPoly,03:07:00,03:07:59,seats1P1S1,gate1S1,1.22248,45.8133,43.6,60,19.2,16.2,12.4,8.8,3.4,0
1515,slimFastActiv,Blue_LowPoly,03:03:53,03:08:04,gate2S1,seats1P2S1,1.95486,26.8196,235.4,251.6,0.2,2.2,5.8,8.6,72.4,162.4
1510,DefaultProfile,Green_LowPoly,03:03:48,03:08:05,gate1S1,seats1P2S1,1.6784,23.8189,245.6,257.2,0,5.2,10.2,7.4,193.4,41
1513,slimFastActiv,Blue_LowPoly,03:03:50,03:08:06,gate1S1,seats1P2S1,2.06915,24.0639,244.6,256.2,2,2.8,7.2,8.2,142.8,93.2
1518,DefaultProfile,Green_LowPoly,03:03:54,03:08:08,gate2S1,seats1P2S1,1.23223,29.4754,239,254.2,5.6,4.4,9.6,9.2,84.4,141
1802,fatSlowLazy,Orange_LowPoly,03:07:00,03:08:08,seats1P1S1,gate2S1,0.626662,29.3909,34.4,68.6,0.4,14,25.6,12,13.6,3
1776,slimFastActiv,Blue_LowPoly,03:07:00,03:08:09,seats2P1S1,gate2S1,2.9739,47.9,48.8,69.2,3.4,2,6.4,7,17,33.4
1508,DefaultProfile,Green_LowPoly,03:03:47,03:08:09,gate2S1,seats1P2S1,0.873928,30.3316,239.4,262,9.6,6.4,12.6,14.8,94,124.6
1519,fatSlowLazy,Orange_LowPoly,03:03:54,03:08:09,gate2S1,seats1P2S1,1.49883,58.0699,235,254.8,14,12.2,32.4,118.2,74.2,3.8
1522,DefaultProfile,Green_LowPoly,03:03:57,03:08:09,gate1S1,seats1P2S1,1.54367,24.9798,242.2,253,1.2,9,6.4,2.2,167.4,66.8
1800,fatSlowLazy,Orange_LowPoly,03:07:00,03:08:09,seats1P1S1,gate1S1,0.839345,38.5081,38.8,69.6,5.8,24.8,18,10.2,8.2,2.6
1369,DefaultProfile,Green_LowPoly,03:03:00,03:08:12,seats3P2S1,gate1S1,0.976027,107.739,263.6,311.8,12.8,18.2,29.8,34.2,148,68.8
1730,fatSlowLazy,Orange_LowPoly,03:07:00,03:08:17,seats1P1S1,gate2S1,0.675189,42.5562,33.8,77.6,16.2,33.6,11,7.8,8.8,0.2
1801,fatSlowLazy,Orange_LowPoly,03:07:00,03:08:18,seats1P1S1,gate1S1,0.998161,49.4927,55.4,77.8,27.2,31.4,17,1.8,0.4,0
1340,fatSlowLazy,Orange_LowPoly,03:03:00,03:08:18,seats3P2S1,gate2S1,1.43274,115.282,269.2,318.6,6.8,18.6,25.2,32.6,147,88.4
1109,slimFastActiv,Blue_LowPoly,03:00:33,03:08:19,gate1S1,seats3P2S1,1.96304,103.662,401.8,466.6,315.4,63.2,25.8,13.6,8,40.6
1778,slimFastActiv,Blue_LowPoly,03:07:00,03:08:19,seats2P1S1,gate1S1,2.24856,55.3585,51,79.8,5,3.4,8.8,7,19.6,36
1112,slimFastActiv,Blue_LowPoly,03:00:39,03:08:20,gate2S1,seats3P2S1,2.49436,108.093,404.2,460.6,260.4,102.6,37.6,6.6,6.8,46.6
1101,slimFastActiv,Blue_LowPoly,03:00:18,03:08:20,gate1S1,seats3P2S1,2.62581,100.896,440.8,481.6,234.6,42.6,147.4,27.2,12.4,17.4
2065,slimFastActiv,Blue_LowPoly,03:08:00,03:08:21,seats1P2S1,gate1S1,2.9099,27.2611,10.2,21,2.2,1.8,6.2,3.6,5.4,1.8
1134,DefaultProfile,Green_LowPoly,03:01:32,03:08:21,gate2S1,seats3P2S1,1.41192,110.262,351,408.8,184.6,18.2,139,20.8,2.4,43.8
1612,slimFastActiv,Blue_LowPoly,03:05:15,03:08:21,gate1S1,seats3P2S1,2.45213,92.7469,139,186.2,54,10,63.4,13.4,37.2,8.2
1621,slimFastActiv,Blue_LowPoly,03:05:22,03:08:22,gate2S1,seats3P2S1,1.72979,88.6789,139.4,179.8,58.6,5.2,21,39.2,51.8,4
1010,slimFastActiv,Blue_LowPoly,02:57:34,03:08:23,gate2S1,seats3P2S1,2.45329,100.127,561.6,649,414.6,44.8,67.6,19.6,16.8,85.6
2063,slimFastActiv,Blue_LowPoly,03:08:00,03:08:23,seats1P2S1,gate1S1,2.73026,26.3802,7.8,23,2.8,2.2,3.2,2,7,5.8
1827,slimFastActiv,Blue_LowPoly,03:07:00,03:08:24,seats2P1S1,seats3P2S1,2.85242,46.3051,68,83.6,56,1.8,7.8,7.2,8.8,2
1173,DefaultProfile,Green_LowPoly,03:02:20,03:08:24,gate1S1,seats3P2S1,1.18524,107.236,306.8,364.4,24.2,39.6,217.4,47.2,32.6,3.4
1110,slimFastActiv,Blue_LowPoly,03:00:35,03:08:24,gate2S1,seats3P2S1,1.78453,105.257,412.2,469.6,22.4,9.8,376.6,30,15.2,15.6
1166,slimFastActiv,Blue_LowPoly,03:02:14,03:08:24,gate2S1,seats3P2S1,1.91734,103.441,282.6,370.6,23.2,12.4,200,38.8,21.4,74.8
1090,slimFastActiv,Blue_LowPoly,02:59:57,03:08:25,gate2S1,seats3P2S1,2.98837,148.986,453.8,508.2,376.4,28.6,56.2,19.2,15,12.8
1967,slimFastActiv,Blue_LowPoly,03:08:00,03:08:25,seats1P2S1,gate2S1,2.8772,33.2474,12,25.2,3,1.8,8.2,4.6,4.4,3.2
1025,DefaultProfile,Green_LowPoly,02:58:14,03:08:26,gate1S1,seats3P2S1,1.69193,107.817,551.6,611.6,377.8,21.6,134,39.4,19.4,19.4
1040,slimFastActiv,Blue_LowPoly,02:58:50,03:08:26,gate2S1,seats3P2S1,1.63105,116.431,517.8,575.8,143.4,71,120.6,187.4,46.6,6.8
1100,fatSlowLazy,Orange_LowPoly,03:00:17,03:08:27,gate2S1,seats3P2S1,1.21344,135.003,450.4,490,44.4,51,202.2,122.8,69.6,0
1059,slimFastActiv,Blue_LowPoly,02:59:21,03:08:27,gate1S1,seats3P2S1,2.13821,95.3203,493.6,546.4,239,128.4,105.6,22.8,31.6,19
1184,DefaultProfile,Green_LowPoly,03:02:31,03:08:27,gate2S1,seats3P2S1,1.52211,104.991,304.2,356.2,79.2,10.2,178.8,40.6,40,7.4
1030,DefaultProfile,Green_LowPoly,02:58:32,03:08:28,gate2S1,seats3P2S1,0.992973,110.943,511.8,596.4,41.2,152.6,294.6,68,35.6,4.4
1633,DefaultProfile,Green_LowPoly,03:05:34,03:08:28,gate2S1,seats3P2S1,1.54614,97.0739,129,173.8,9,14.4,33.4,25.8,73.8,17.4
1969,slimFastActiv,Blue_LowPoly,03:08:00,03:08:28,seats1P2S1,gate2S1,2.42857,31.5669,9.4,28.8,2.8,2,5.6,3,9.2,6.2
1768,fatSlowLazy,Orange_LowPoly,03:07:00,03:08:29,seats3P1S1,seats3P2S1,1.47408,44.3377,70.6,89.4,5.6,6.8,45.2,11,11.6,9.2
1974,fatSlowLazy,Orange_LowPoly,03:08:00,03:08:29,seats1P2S1,gate2S1,1.36641,26.1274,10.4,30,4.4,4.2,4.6,3,9.4,4.4
1998,DefaultProfile,Green_LowPoly,03:08:00,03:08:30,seats1P2S1,gate1S1,1.83839,28.5719,13.4,30,5,3.6,5.4,1.2,6.2,8.6
1640,slimFastActiv,Blue_LowPoly,03:05:39,03:08:30,gate2S1,seats3P2S1,2.01935,93.8644,130.2,171,6.8,3.4,55.4,30.4,59.2,15.8
1662,slimFastActiv,Blue_LowPoly,03:06:03,03:08:32,gate1S1,seats3P2S1,2.52175,93.1304,89.8,149,39.4,4,31,11.4,31.4,31.8
1182,fatSlowLazy,Orange_LowPoly,03:02:31,03:08:32,gate1S1,seats3P2S1,0.608709,101.922,286.8,361,7.2,47.6,134,90.2,76.8,5.2
1592,slimFastActiv,Blue_LowPoly,03:04:53,03:08:32,gate2S1,seats3P2S1,2.71606,102.592,173.8,219,18.2,7.6,97.4,39.2,50.2,6.4
1661,slimFastActiv,Blue_LowPoly,03:06:01,03:08:32,gate1S1,seats3P2S1,2.20939,97.508,92,151,6,3.8,53.8,18,43.4,26
1496,slimFastActiv,Blue_LowPoly,03:03:36,03:08:33,gate2S1,seats3P2S1,2.21628,86.9946,257.4,297.2,12.2,133.8,55.2,44.8,41.8,9.4
1650,slimFastActiv,Blue_LowPoly,03:05:49,03:08:33,gate2S1,seats3P2S1,2.68055,83.0256,124.4,164,1.8,3.6,69.2,28.8,42.8,17.8
1007,fatSlowLazy,Orange_LowPoly,02:57:25,03:08:33,gate1S1,seats3P2S1,0.943183,115.331,608.4,668.6,72.4,150.4,274.6,95,72.6,3.6
1813,DefaultProfile,Green_LowPoly,03:07:00,03:08:33,seats2P1S1,seats3P2S1,1.19339,41.8133,69.6,93.4,3.2,3.8,46.6,24.2,9.4,6.2
2070,slimFastActiv,Blue_LowPoly,03:08:00,03:08:34,seats1P2S1,gate1S1,2.78347,31.8305,10.8,34,1.4,1.2,3.8,3.6,13.4,10.6
1102,DefaultProfile,Green_LowPoly,03:00:23,03:08:34,gate1S1,seats3P2S1,1.27936,129.635,432.4,491.4,185,95.2,126.4,57.2,19.6,8
1072,fatSlowLazy,Orange_LowPoly,02:59:41,03:08:35,gate2S1,seats3P2S1,0.622728,109.994,416.8,534.4,72.8,164.6,123.2,27.6,141.4,4.8
2068,slimFastActiv,Blue_LowPoly,03:08:00,03:08:35,seats1P2S1,gate2S1,2.94951,35.9898,12.6,35.2,3,1,3.8,5,10,12.4
1554,DefaultProfile,Green_LowPoly,03:04:19,03:08:35,gate1S1,seats3P2S1,1.62542,98.9347,226.6,256.8,4.4,19.6,107.6,66.8,51.4,7
1047,fatSlowLazy,Orange_LowPoly,02:59:01,03:08:36,gate1S1,seats3P2S1,0.812588,107.845,475.2,575.2,60.8,46.2,261.2,142,9.6,55.4
1087,slimFastActiv,Blue_LowPoly,02:59:55,03:08:36,gate1S1,seats3P2S1,2.4388,97.6985,457,521.6,12.2,53,252.8,94.6,37.6,71.4
1019,fatSlowLazy,Orange_LowPoly,02:58:09,03:08:36,gate2S1,seats3P2S1,0.931622,127.625,554.8,627.6,39,136.6,298.2,56.8,96.6,0.4
1053,DefaultProfile,Green_LowPoly,02:59:10,03:08:36,gate2S1,seats3P2S1,1.25852,142.735,497.6,566.8,104.8,234.6,162,50,9.2,6.2
1745,slimFastActiv,Blue_LowPoly,03:07:00,03:08:37,seats2P1S1,gate1S1,1.89205,64.5911,48.4,97.4,6.8,3,6.8,9.8,19.4,51.6
1454,slimFastActiv,Blue_LowPoly,03:03:02,03:08:37,gate1S1,seats3P2S1,2.72769,106.438,266.4,335.8,141.6,40.6,41.2,36.6,32.2,43.6
1468,DefaultProfile,Green_LowPoly,03:03:16,03:08:37,gate2S1,seats3P2S1,1.43912,88.0858,239.8,321.4,62.8,74.6,71.4,31.2,33,48.4
1497,DefaultProfile,Green_LowPoly,03:03:36,03:08:37,gate2S1,seats3P2S1,1.48398,103.784,264.2,301.6,20,21,127.4,50.4,73.6,9.2
1061,slimFastActiv,Blue_LowPoly,02:59:23,03:08:38,gate1S1,seats3P2S1,1.78366,108.251,451.6,554.6,226.6,113.2,67,32.4,23.8,91.6
1564,slimFastActiv,Blue_LowPoly,03:04:32,03:08:39,gate2S1,seats3P2S1,2.65086,103.442,195.2,246.4,117.6,11,37.8,18.4,50.8,10.8
2161,slimFastActiv,Blue_LowPoly,03:08:00,03:08:39,seats1P2S1,gate1S1,1.54368,30.231,12.4,38.6,3.4,3.6,4.2,2.6,8,16.8
1074,fatSlowLazy,Orange_LowPoly,02:59:42,03:08:40,gate2S1,seats3P2S1,0.897844,112.82,444.8,538.6,35.6,171.6,253.8,19.4,5.2,53
1751,DefaultProfile,Green_LowPoly,03:07:00,03:08:40,seats3P1S1,seats3P2S1,1.35801,44.8689,80.2,100.4,34,8,28,11.4,12.8,6.2
1758,DefaultProfile,Green_LowPoly,03:07:00,03:08:40,seats3P1S1,seats3P2S1,1.7116,34.1452,80.4,100.8,0.6,44.2,15.8,13.2,16.4,10.6
1028,slimFastActiv,Blue_LowPoly,02:58:25,03:08:41,gate2S1,seats3P2S1,2.85967,99.0756,563,616.2,114.6,51,140.6,147.4,119.4,43.2
1034,slimFastActiv,Blue_LowPoly,02:58:40,03:08:41,gate1S1,seats3P2S1,2.78883,113.425,550.2,601.6,242.4,24.2,202.8,64.4,37.2,30.6
2014,slimFastActiv,Blue_LowPoly,03:08:00,03:08:41,seats1P2S1,gate2S1,2.63296,40.8233,6.6,41.4,0.6,1,3.4,9.6,13.4,13.4
1107,fatSlowLazy,Orange_LowPoly,03:00:26,03:08:42,gate2S1,seats3P2S1,1.40085,141.479,457,495.4,52.6,164.2,133,98.4,45,2.2
1970,slimFastActiv,Blue_LowPoly,03:08:00,03:08:42,seats1P2S1,gate2S1,2.57892,40.4673,12.6,42.2,0.2,3,6,5.6,17,10.4
2119,slimFastActiv,Blue_LowPoly,03:08:00,03:08:42,seats1P2S1,gate2S1,2.36427,40.7185,11.4,41.8,1.8,0.6,4.2,9.6,15.2,10.4
1115,slimFastActiv,Blue_LowPoly,03:00:49,03:08:42,gate2S1,seats3P2S1,1.97641,146.339,387.8,473,300.8,19.2,65.4,26.4,19.6,41.6
1845,fatSlowLazy,Orange_LowPoly,03:07:00,03:08:42,seats3P1S1,seats3P2S1,1.36543,47.1079,83.2,102.2,27.6,19.2,24.6,15,9,6.8
