AgentID,Profile,Avatar,In_Time,Out_Time,In_Location,Out_Location,Target_Speed(m/s),Distance_Traveled(m),Congested_Duration(s),Total_Duration(s),LOS_A_Duration(s),LOS_B_Duration(s),LOS_C_Duration(s),LOS_D_Duration(s),LOS_E_Duration(s),LOS_F_Duration(s)
2504,slimFastActiv,Blue_LowPoly,03:03:24,03:07:22,gate1S4,seats3P2S4,2.05504,137.629,158.8,238.2,31,8.4,127,11.4,26.6,33.8
2561,fatSlowLazy,Orange_LowPoly,03:04:00,03:07:22,seats3P2S4,gate2S4,1.18594,109.849,160.6,203,49.8,60.6,47,25.6,8.2,11.8
2700,slimFastActiv,Blue_LowPoly,03:04:14,03:07:22,gate1S4,seats1P2S4,1.59739,91.0483,136.6,188.8,51.6,10.6,56.8,37.6,15,17.2
2694,slimFastActiv,Blue_LowPoly,03:04:02,03:07:23,gate2S4,seats3P2S4,1.92889,108.649,141,200.8,130.2,11.2,30.6,13,8,7.8
2730,slimFastActiv,Blue_LowPoly,03:04:55,03:07:23,gate1S4,seats1P2S4,1.92094,90.673,103.2,148.2,29.2,18.4,57.4,14.8,11.8,16.6
2801,DefaultProfile,Green_LowPoly,03:06:19,03:07:23,gate2S4,seats1P2S4,1.75166,71.5768,30.4,64,14,13.2,20.6,12.4,1.6,2.2
2709,slimFastActiv,Blue_LowPoly,03:04:27,03:07:24,gate2S4,seats3P2S4,2.99699,110.857,139.4,176.8,55,15.4,88.4,10.4,7.6,0
2722,DefaultProfile,Green_LowPoly,03:04:46,03:07:24,gate1S4,seats3P2S4,1.64285,142.723,92.6,158.2,46.6,22.6,28.6,17.2,35,8.2
2750,slimFastActiv,Blue_LowPoly,03:05:29,03:07:24,gate2S4,seats1P2S4,2.24856,73.3044,83.4,115.4,8.4,9,69.4,22.6,3.2,2.8
2135,slimFastActiv,Blue_LowPoly,02:58:59,03:07:24,gate2S4,seats2P2S4,2.22009,149.697,423.2,505,145.8,46.4,177.6,51.8,28,55.4
2707,slimFastActiv,Blue_LowPoly,03:04:25,03:07:24,gate2S4,seats3P2S4,2.67895,111.622,139.4,179.6,72.4,49.2,38.4,14.6,4.4,0.6
2519,DefaultProfile,Green_LowPoly,03:03:37,03:07:24,gate1S4,seats2P2S4,1.12851,129.977,154.4,227.4,36.2,16.8,56.6,36.8,23.4,57.6
2820,slimFastActiv,Blue_LowPoly,03:06:38,03:07:24,gate2S4,seats1P2S4,2.30791,70.4545,11.4,47,9.4,5.8,14.6,12.2,2.2,2.8
2406,DefaultProfile,Green_LowPoly,03:01:26,03:07:25,gate2S4,seats3P2S4,1.79442,127.371,294.6,359.4,52.2,16.2,189.2,46.6,29,26.2
2692,DefaultProfile,Green_LowPoly,03:04:01,03:07:25,gate2S4,seats2P2S4,1.54385,94.6249,168.4,203.6,18.2,25.8,123.2,29,5.4,2
2765,fatSlowLazy,Orange_LowPoly,03:05:43,03:07:25,gate2S4,seats1P2S4,1.47408,76.0708,63.2,102,34.4,21.6,31.6,8,3.4,3
2743,slimFastActiv,Blue_LowPoly,03:05:15,03:07:26,gate1S4,seats1P2S4,2.9739,98.2144,93,131,11.2,5,18.2,66.8,11.2,18.6
2799,slimFastActiv,Blue_LowPoly,03:06:18,03:07:26,gate2S4,seats1P2S4,2.6414,102.07,28.8,68,16.6,8.4,21,15,2,5
2188,DefaultProfile,Green_LowPoly,03:00:09,03:07:26,gate2S4,seats2P2S4,1.02572,116.437,340.2,437,60.8,44.2,147.8,83.8,43.2,57.2
2491,DefaultProfile,Green_LowPoly,03:03:06,03:07:26,gate1S4,seats2P2S4,1.45896,116.887,194.4,260.2,85,24.4,82.6,25.8,34.2,8.2
2728,DefaultProfile,Green_LowPoly,03:04:52,03:07:27,gate2S4,seats2P2S4,1.84262,97.2524,111.8,155.2,21.2,9.8,84.8,28,6.8,4.6
2767,DefaultProfile,Green_LowPoly,03:05:44,03:07:27,gate2S4,seats1P2S4,1.71997,75.2091,63.6,102.8,53,20.2,14.6,7,2.4,5.6
2459,slimFastActiv,Blue_LowPoly,03:02:30,03:07:28,gate2S4,seats2P2S4,2.21628,115.355,232.2,297.6,87.2,14.4,66.8,61.8,25.6,41.8
2531,DefaultProfile,Green_LowPoly,03:03:52,03:07:28,gate2S4,seats2P2S4,1.48398,104.624,152.4,216.2,121.2,25.6,41,7.4,17.2,3.8
2540,DefaultProfile,Green_LowPoly,03:03:59,03:07:28,gate1S4,seats1P2S4,1.6784,97.0449,161.4,209,44.6,20.6,89,25.4,23.2,6.2
2760,slimFastActiv,Blue_LowPoly,03:05:41,03:07:28,gate1S4,seats1P2S4,2.19564,97.1713,63.4,107.2,17.8,8,34.8,10.6,13.2,22.8
2724,slimFastActiv,Blue_LowPoly,03:04:47,03:07:28,gate1S4,seats2P2S4,2.69983,140.658,108.8,161,78.2,8,28.8,16.4,7.6,22
2136,slimFastActiv,Blue_LowPoly,02:59:03,03:07:28,gate1S4,seats1P2S4,2.94803,181.788,418,506,144.8,107.8,126.6,37.6,30.2,59
2791,slimFastActiv,Blue_LowPoly,03:06:11,03:07:28,gate2S4,seats1P2S4,2.43805,71.1033,41.4,77.2,9.2,13.2,39.2,7.6,1.2,6.8
2466,slimFastActiv,Blue_LowPoly,03:02:38,03:07:29,gate1S4,seats2P2S4,2.46708,137.741,218.2,291.2,92.6,15.4,65.2,37,38.2,42.8
2778,slimFastActiv,Blue_LowPoly,03:05:55,03:07:29,gate1S4,seats2P2S4,2.81006,109.895,47.4,93.4,21.2,7.2,17.2,11.4,13.2,23.2
2463,DefaultProfile,Green_LowPoly,03:02:34,03:07:29,gate2S4,seats2P2S4,1.65134,115.817,230.6,295.6,113.6,40.4,72.4,19.4,16,33.8
2717,slimFastActiv,Blue_LowPoly,03:04:35,03:07:29,gate1S4,seats1P2S4,1.53527,98.6026,111.6,174.4,26.4,10,73.4,20,11,33.6
2756,slimFastActiv,Blue_LowPoly,03:05:36,03:07:29,gate2S4,seats2P2S4,2.2631,92.351,73.8,113.4,11.4,11.8,62.4,19.4,3.6,4.8
2516,slimFastActiv,Blue_LowPoly,03:03:37,03:07:30,gate1S4,seats1P2S4,2.67796,125.08,170.6,233.2,102.2,25.2,34.4,11.6,26.6,33.2
2782,DefaultProfile,Green_LowPoly,03:06:05,03:07:30,gate2S4,seats1P2S4,1.42313,81.7832,34.6,84.8,27.6,11.4,26,6.4,5.6,7.8
2753,slimFastActiv,Blue_LowPoly,03:05:31,03:07:30,gate2S4,seats2P2S4,1.86287,112.788,63.8,119.2,46.8,13.8,25.8,22,6.8,4
2800,slimFastActiv,Blue_LowPoly,03:06:19,03:07:30,gate2S4,seats1P2S4,2.9949,67.8608,45.4,71.6,4.2,12.6,22.8,22.4,3.8,5.8
2510,DefaultProfile,Green_LowPoly,03:03:31,03:07:30,gate1S4,seats1P2S4,1.23958,115.319,173.4,239.6,34,13.2,30.6,22.8,48.2,90.8
2740,slimFastActiv,Blue_LowPoly,03:05:08,03:07:30,gate1S4,seats1P2S4,1.70436,120.932,74,143,45.8,14,24.8,13.6,13.8,31
2716,slimFastActiv,Blue_LowPoly,03:04:34,03:07:31,gate2S4,seats1P2S4,1.89284,70.8724,143,176.4,25.2,18,63.2,47.2,15.6,7.2
2720,DefaultProfile,Green_LowPoly,03:04:44,03:07:31,gate1S4,seats1P2S4,1.62803,98.0234,112,167,29.8,24.2,55.2,15.2,18.8,23.8
2502,slimFastActiv,Blue_LowPoly,03:03:21,03:07:31,gate1S4,seats1P2S4,2.78755,126.422,185,250.2,48.2,32,79.2,21.6,26.8,42.4
2534,DefaultProfile,Green_LowPoly,03:03:54,03:07:31,gate1S4,seats2P2S4,1.45749,121.748,159.4,217.2,50.4,20.4,78.6,25.8,25.4,16.6
2698,slimFastActiv,Blue_LowPoly,03:04:09,03:07:31,gate1S4,seats2P2S4,2.31453,114.383,149.8,202.6,34.4,24.2,93.2,14.6,16.8,19.4
2808,slimFastActiv,Blue_LowPoly,03:06:28,03:07:32,gate2S4,seats2P2S4,2.54265,91.2799,27,64.2,14.8,4.6,20.8,10.6,7.4,6
2537,fatSlowLazy,Orange_LowPoly,03:03:57,03:07:32,gate1S4,seats1P2S4,1.3939,108.216,158.6,214.8,50.2,21.8,90,12,14.6,26.2
2774,DefaultProfile,Green_LowPoly,03:05:52,03:07:32,gate2S4,seats1P2S4,1.18203,81.8929,45.6,99.8,14.4,26.4,29.8,11.8,11.4,6
2752,DefaultProfile,Green_LowPoly,03:05:30,03:07:32,gate2S4,seats2P2S4,1.66373,99.5461,74.4,122,26.8,18.2,49.4,18,2.8,6.8
2803,DefaultProfile,Green_LowPoly,03:06:20,03:07:32,gate2S4,seats1P2S4,1.5183,68.3951,32.4,72.4,17,15.6,15.2,10,8,6.6
2489,fatSlowLazy,Orange_LowPoly,03:03:04,03:07:32,gate2S4,seats1P2S4,1.04331,103.759,205.6,268.4,36.2,21.6,43.4,40,73.2,54
2731,slimFastActiv,Blue_LowPoly,03:04:56,03:07:32,gate1S4,seats1P2S4,2.58025,117.731,106.2,156.6,61.2,16.6,25,15.2,12,26.6
2699,DefaultProfile,Green_LowPoly,03:04:11,03:07:33,gate1S4,seats2P2S4,1.13407,117.667,129.2,201.6,45.4,21.8,57.2,19.2,17,41
2719,slimFastActiv,Blue_LowPoly,03:04:41,03:07:33,gate2S4,seats2P2S4,2.05152,94.9777,134,171.4,41,47.2,52.2,17.6,7.2,6.2
2142,fatSlowLazy,Orange_LowPoly,02:59:10,03:07:33,gate2S4,seats2P2S4,0.872444,157.677,391.2,503.2,191.8,84.2,82.8,77.6,51.6,15.2
2736,slimFastActiv,Blue_LowPoly,03:05:01,03:07:33,gate1S4,seats1P2S4,1.61482,92.4849,96.8,152,28.6,22.2,43.8,17.4,14.4,25.6
2703,DefaultProfile,Green_LowPoly,03:04:19,03:07:33,gate1S4,seats2P2S4,1.34084,148.467,114.2,194,66.4,24.4,52,17.6,25.6,8
2761,slimFastActiv,Blue_LowPoly,03:05:41,03:07:33,gate1S4,seats1P2S4,1.92903,100.877,57.2,112,38.6,8.6,17.2,9.4,13.8,24.4
2754,slimFastActiv,Blue_LowPoly,03:05:34,03:07:33,gate1S4,seats1P2S4,2.85372,117.209,73,119.6,39,8,20.2,11.6,16.2,24.6
2509,slimFastActiv,Blue_LowPoly,03:03:30,03:07:34,gate2S4,seats1P2S4,2.05057,110.626,183.4,243.4,90.4,42.6,39.2,10,20.4,40.8
2749,fatSlowLazy,Orange_LowPoly,03:05:27,03:07:34,gate2S4,seats2P2S4,1.38712,96.8817,80.4,126.6,46.4,22.4,38.4,11,4.4,4
2150,DefaultProfile,Green_LowPoly,02:59:18,03:07:34,gate1S4,seats2P2S4,1.23008,190.314,349.4,496.4,106.2,34,115.6,106.6,61.6,72.4
2143,fatSlowLazy,Orange_LowPoly,02:59:11,03:07:35,gate1S4,seats1P2S4,1.03368,191.865,396.4,504.4,119.6,144,161.6,33.6,18,27.6
2227,slimFastActiv,Blue_LowPoly,03:00:44,03:07:35,gate1S4,seats2P2S4,1.60809,145.496,326.6,411.4,47.6,30.2,128,128.6,37.6,39.4
2478,fatSlowLazy,Orange_LowPoly,03:02:59,03:07:36,gate1S4,seats2P2S4,1.4921,129.549,206.6,277.2,52,21.4,95.8,44.6,43.6,19.8
2524,slimFastActiv,Blue_LowPoly,03:03:42,03:07:36,gate1S4,seats3P2S4,2.9214,156.921,154,234.2,128.2,5.8,21.6,14.8,29,34.8
2172,fatSlowLazy,Orange_LowPoly,02:59:46,03:07:36,gate2S4,seats2P2S4,0.890239,148.292,388.2,469.8,121.8,108,161.2,53.6,16.6,8.6
2739,DefaultProfile,Green_LowPoly,03:05:04,03:07:36,gate1S4,seats2P2S4,1.20932,118.93,76.4,152.4,45.8,16.2,38,16.4,24.8,11.2
2538,DefaultProfile,Green_LowPoly,03:03:58,03:07:37,gate2S4,seats1P2S4,0.873928,76.7652,158.6,218.6,47.8,32.6,92.2,30.2,11.8,4
2757,DefaultProfile,Green_LowPoly,03:05:38,03:07:37,gate2S4,seats3P2S4,1.59256,120.117,66.8,119,29.8,15.8,43,21.2,6.8,2.4
2718,DefaultProfile,Green_LowPoly,03:04:37,03:07:37,gate1S4,seats1P2S4,1.5096,125.858,122.4,180.2,39.4,52,27.6,15,23.4,22.8
2477,DefaultProfile,Green_LowPoly,03:02:56,03:07:37,gate1S4,seats2P2S4,1.34337,129.383,202.8,281.4,52.6,18.2,111.4,48,31.8,19.4
2511,fatSlowLazy,Orange_LowPoly,03:03:31,03:07:37,gate2S4,seats2P2S4,1.49883,105.359,205.6,246,56.6,22.6,132,22.8,6.6,5.4
2704,fatSlowLazy,Orange_LowPoly,03:04:22,03:07:38,gate2S4,seats3P2S4,1.43648,134.486,144.2,195.6,71.8,54.2,52.8,16.2,0.6,0
2419,fatSlowLazy,Orange_LowPoly,03:01:44,03:07:38,gate2S4,seats1P2S4,0.540564,120.923,209.2,353.8,66.2,61,114.8,42.8,60.6,8.4
2764,DefaultProfile,Green_LowPoly,03:05:43,03:07:38,gate2S4,seats2P2S4,1.32257,98.6265,62.2,115,37.6,19.8,26.2,21.4,5.6,4.4
2539,slimFastActiv,Blue_LowPoly,03:03:58,03:07:38,gate2S4,seats3P2S4,1.56615,127.241,138,220.2,49.8,82.2,50.6,20,14.2,3.4
2729,fatSlowLazy,Orange_LowPoly,03:04:54,03:07:38,gate1S4,seats1P2S4,1.34483,109.065,111.6,164.4,52.4,29,22.6,12.2,36.8,11.4
2725,fatSlowLazy,Orange_LowPoly,03:04:48,03:07:39,gate2S4,seats1P2S4,0.89842,84.7392,103.6,171.2,48.8,48.2,47.8,14.2,8,4.2
2733,DefaultProfile,Green_LowPoly,03:04:57,03:07:39,gate2S4,seats2P2S4,1.57525,98.668,122.6,162,20.4,42,67.4,23,6,3.2
2442,fatSlowLazy,Orange_LowPoly,03:02:09,03:07:39,gate2S4,seats2P2S4,1.03171,117.697,265,330.4,52,120.4,54,39.2,52.2,12.6
2557,fatSlowLazy,Orange_LowPoly,03:04:00,03:07:40,seats1P2S4,gate1S4,0.780712,106.492,144.6,220.4,101.6,17.8,27.6,13.6,48.8,11
2708,DefaultProfile,Green_LowPoly,03:04:25,03:07:40,gate1S4,seats2P2S4,1.17711,123.421,123.8,195,33.6,32,39.4,48.6,35.6,5.8
2714,slimFastActiv,Blue_LowPoly,03:04:32,03:07:40,gate2S4,seats2P2S4,1.89205,130.478,121.8,188.2,62,32.8,59.6,18.8,14.6,0.4
2710,DefaultProfile,Green_LowPoly,03:04:30,03:07:41,gate2S4,seats3P2S4,1.72082,131.199,137.8,190.6,45,46,73.6,21,5,0
2533,DefaultProfile,Green_LowPoly,03:03:53,03:07:41,gate2S4,seats2P2S4,1.26139,103.786,183.4,228.6,98.6,32.6,65.2,19.4,6.6,6.2
2180,DefaultProfile,Green_LowPoly,02:59:58,03:07:42,gate2S4,seats1P2S4,1.48832,182.448,338.6,463.6,79.2,52,145.4,72,51.2,63.8
2551,DefaultProfile,Green_LowPoly,03:04:00,03:07:42,seats2P2S4,gate1S4,1.04629,110.947,153.2,222.4,20,24,34.2,39.2,66.2,38.8
2127,fatSlowLazy,Orange_LowPoly,02:58:52,03:07:42,gate1S4,seats2P2S4,0.708483,173.399,365,530.8,125,75.2,134.6,113,67.8,15.2
2738,fatSlowLazy,Orange_LowPoly,03:05:02,03:07:42,gate2S4,seats2P2S4,1.22248,105.236,106.8,160.8,27.4,49.8,64.6,16.4,2.6,0
2115,fatSlowLazy,Orange_LowPoly,02:58:39,03:07:43,gate1S4,seats2P2S4,0.817051,158.904,414.8,543.8,136.4,147.6,160,46,30,23.8
2505,fatSlowLazy,Orange_LowPoly,03:03:29,03:07:43,gate2S4,seats2P2S4,1.12812,117.382,197.6,254.2,70.8,64.6,89.2,26.2,3.4,0
2706,slimFastActiv,Blue_LowPoly,03:04:24,03:07:43,gate1S4,seats2P2S4,1.75468,152.995,112.8,199.4,42.6,38.2,52.2,18.4,17.6,30.4
2461,fatSlowLazy,Orange_LowPoly,03:02:31,03:07:43,gate2S4,seats3P2S4,1.20542,147.27,232.6,312.2,158,26.8,57.4,28.8,37.2,4
2168,fatSlowLazy,Orange_LowPoly,02:59:44,03:07:44,gate2S4,seats1P2S4,1.3689,199.112,410.8,480.4,61.4,87.6,176.8,105.6,40.8,8.2
2984,slimFastActiv,Blue_LowPoly,03:07:00,03:07:44,seats1P2S4,gate2S4,2.31246,54.6722,18.4,43.6,8,8.6,5.8,7,14.2,0
2693,fatSlowLazy,Orange_LowPoly,03:04:02,03:07:44,gate2S4,seats2P2S4,1.09975,122.907,158.6,222.4,70,44.2,63.6,33,11.6,0
2186,DefaultProfile,Green_LowPoly,03:00:09,03:07:44,gate1S4,seats1P2S4,1.52211,150.997,368.2,456,43.4,56.4,125.4,109.4,73.4,48
2001,fatSlowLazy,Orange_LowPoly,02:55:03,03:07:46,gate2S4,seats3P2S4,0.943183,215.699,606.4,763,235.2,165.8,182,87.8,49.2,43
2191,fatSlowLazy,Orange_LowPoly,03:00:15,03:07:46,gate2S4,car2P2S4,0.972228,163.65,354.2,451,192,94.6,116.6,38.2,9.2,0.4
2431,fatSlowLazy,Orange_LowPoly,03:01:55,03:07:46,gate1S4,traindoor4P2S4,1.16741,150.31,285.4,350.4,55,73,74.2,56,91.2,1
2444,fatSlowLazy,Orange_LowPoly,03:02:10,03:07:46,gate1S4,car3P2S4,0.962004,172.342,225.6,335.4,135.8,70,65.6,24.6,34.6,4.8
2453,DefaultProfile,Green_LowPoly,03:02:23,03:07:46,gate2S4,car2P2S4,1.08714,139.465,228.6,323.2,130.2,25.8,77,39.8,26.2,24.2
2455,fatSlowLazy,Orange_LowPoly,03:02:25,03:07:46,gate2S4,car2P2S4,1.33299,129.921,278.4,321.2,66.6,87,94,46.8,26.8,0
2482,fatSlowLazy,Orange_LowPoly,03:03:01,03:07:46,gate1S4,car1P2S4,1.31917,122.74,225.8,284.8,50.6,66.4,107.6,23.6,24.8,11.8
2525,DefaultProfile,Green_LowPoly,03:03:42,03:07:46,gate2S4,car2P2S4,0.990284,134.431,150.8,244,100.4,53.6,62.4,19.2,8.4,0
2528,DefaultProfile,Green_LowPoly,03:03:48,03:07:46,gate2S4,car1P2S4,0.841222,81.318,168.2,237.4,59.4,28.4,68.8,52.4,19.4,9
2726,DefaultProfile,Green_LowPoly,03:04:49,03:07:46,gate1S4,car2P2S4,1.73447,160.846,111.4,176.4,43.8,10.4,41.6,33.2,46,1.4
2727,fatSlowLazy,Orange_LowPoly,03:04:51,03:07:46,gate2S4,car2P2S4,1.43237,136.724,126.2,175.2,53.2,31,50,35.6,5.4,0
2732,fatSlowLazy,Orange_LowPoly,03:04:56,03:07:46,gate2S4,traindoor2P2S4,1.2729,111.77,120,169.4,51.2,49.6,52.8,12,3.6,0.2
2735,fatSlowLazy,Orange_LowPoly,03:04:58,03:07:46,gate2S4,car2P2S4,1.11558,114.193,107.8,167.8,54.4,51,46.8,12.4,3.2,0
2755,DefaultProfile,Green_LowPoly,03:05:35,03:07:46,gate1S4,car1P2S4,1.39499,95.5482,72.2,131.2,40.4,6.4,14.4,9.6,37.6,22.8
2895,fatSlowLazy,Orange_LowPoly,03:07:00,03:07:46,seats1P2S4,traindoor1P2S4,0.503941,12.0864,32.6,46,3.2,7.6,6.2,7.8,12.8,8.4
2560,fatSlowLazy,Orange_LowPoly,03:04:00,03:07:50,seats1P2S4,gate1S4,0.522881,97.8306,84.8,230.2,77,46,41.6,34.8,21.6,9.2
2647,DefaultProfile,Green_LowPoly,03:04:00,03:07:52,seats3P2S4,gate1S4,1.01243,138.756,140.6,232.4,57,60.6,38.2,18.4,20.2,38
2948,slimFastActiv,Blue_LowPoly,03:07:00,03:07:55,seats1P2S4,gate2S4,1.55677,51.5677,16,55,9.6,3.4,11.8,10.2,14,6
2982,slimFastActiv,Blue_LowPoly,03:07:00,03:08:00,seats1P2S4,gate2S4,2.06542,58.1288,12.8,59.4,3.8,2.8,10.8,13.6,17.4,11
2889,slimFastActiv,Blue_LowPoly,03:07:00,03:08:02,seats2P2S4,gate2S4,1.9928,72.109,22.4,62.6,10,3,14,22.4,13.2,0
2586,fatSlowLazy,Orange_LowPoly,03:04:00,03:08:03,seats1P2S4,gate1S4,1.16895,106.307,189,243.2,33,29.4,81.2,71.6,16.8,11.2
2946,slimFastActiv,Blue_LowPoly,03:07:00,03:08:05,seats2P2S4,gate2S4,2.57892,76.6947,18.8,65.4,6.8,1.2,8.2,20.8,27,1.4
2923,slimFastActiv,Blue_LowPoly,03:07:00,03:08:08,seats1P2S4,gate2S4,2.14077,68.4728,16.8,67.8,2.6,3.2,17.2,12.4,24.2,8.2
2925,slimFastActiv,Blue_LowPoly,03:07:00,03:08:08,seats1P2S4,gate2S4,2.39303,67.2794,11.6,68,1.6,2,10,13.4,26.6,14.4
2981,slimFastActiv,Blue_LowPoly,03:07:00,03:08:09,seats2P2S4,gate2S4,2.38395,79.7969,21.6,68.4,6.8,5.2,15.8,11.6,21.2,7.8
2955,fatSlowLazy,Orange_LowPoly,03:07:00,03:08:09,seats1P2S4,gate2S4,1.42894,53.3887,32,69.2,14.6,15.6,13.6,5.6,11,8.8
2945,slimFastActiv,Blue_LowPoly,03:07:00,03:08:12,seats1P2S4,gate1S4,2.42857,73.2991,29.8,71.8,14.8,6.4,5.6,4.8,14.2,26
2658,fatSlowLazy,Orange_LowPoly,03:04:00,03:08:12,seats1P2S4,gate1S4,0.682969,110.39,137.6,252,85.8,75,29.8,25,35.2,1.2
2922,slimFastActiv,Blue_LowPoly,03:07:00,03:08:13,seats2P2S4,gate2S4,2.05282,86.2071,13.8,73.4,12.8,4.6,11.6,19.4,13.2,11.8
2847,DefaultProfile,Green_LowPoly,03:07:00,03:08:17,seats1P2S4,gate2S4,1.14803,57.9305,33.8,77.8,10.4,8.6,25.6,5.6,14.8,12.8
2876,DefaultProfile,Green_LowPoly,03:07:00,03:08:17,seats1P2S4,gate2S4,1.24745,64.376,29.6,77.8,16.4,5.8,15.8,11.8,18.2,9.8
2926,slimFastActiv,Blue_LowPoly,03:07:00,03:08:18,seats2P2S4,gate2S4,2.17404,81.038,20.2,78.6,4,7.6,8.8,20,25.4,12.8
2863,slimFastActiv,Blue_LowPoly,03:07:00,03:08:19,seats2P2S4,gate1S4,2.81825,93.1609,31.8,79.8,6.4,5,11.2,19.6,20,17.6
2983,slimFastActiv,Blue_LowPoly,03:07:00,03:08:19,seats3P2S4,gate2S4,2.47206,108.642,12.2,79,12.6,7.2,13.2,15.8,23.4,6.8
2865,slimFastActiv,Blue_LowPoly,03:07:00,03:08:20,seats1P2S4,gate1S4,2.68179,80.9571,24.4,80.8,9,3.2,12.2,6,18,32.4
2979,slimFastActiv,Blue_LowPoly,03:07:00,03:08:21,seats2P2S4,gate2S4,1.73854,78.3896,18.6,80.6,14.6,5,10.6,14.8,22.6,13
2951,slimFastActiv,Blue_LowPoly,03:07:00,03:08:21,seats1P2S4,gate1S4,2.09867,79.6517,23.2,81.4,7,3.8,17.8,13.8,11.6,27.4
2864,slimFastActiv,Blue_LowPoly,03:07:00,03:08:27,seats3P2S4,gate2S4,2.91025,99.4277,23.6,88,6,4,14.2,13.2,36.6,14
2949,slimFastActiv,Blue_LowPoly,03:07:00,03:08:29,seats1P2S4,gate1S4,1.6532,78.5384,22.6,88.8,13.4,5.4,14,13.4,16.2,26.4
2849,DefaultProfile,Green_LowPoly,03:07:00,03:08:30,seats1P2S4,gate2S4,0.797242,55.7405,34.6,90.4,15.2,8.4,19.6,17.4,26.4,3.4
2962,DefaultProfile,Green_LowPoly,03:07:00,03:08:33,seats2P2S4,gate2S4,1.50761,75.65,34.8,93,8.6,6.6,15.6,15.2,24.4,22.6
2950,slimFastActiv,Blue_LowPoly,03:07:00,03:08:33,seats3P2S4,gate2S4,1.87359,103.49,21,93.4,3.8,12,27.8,23.2,20,6.6
2890,slimFastActiv,Blue_LowPoly,03:07:00,03:08:34,seats3P2S4,gate2S4,1.89523,97.0237,21.4,94.6,6.2,3,22,19.6,37.6,6.2
2845,DefaultProfile,Green_LowPoly,03:07:00,03:08:36,seats2P2S4,gate2S4,1.19339,72.9375,48.6,96.6,10.6,15,15,19.8,28.2,8
2936,DefaultProfile,Green_LowPoly,03:07:00,03:08:36,seats2P2S4,gate2S4,1.51226,80.7709,47.6,96.2,8.6,7.6,17.6,20.2,20.4,21.8
2650,DefaultProfile,Green_LowPoly,03:04:00,03:08:39,seats3P2S4,gate1S4,1.12445,142.416,185,278.6,45,26.6,33.2,26.4,47.6,99.8
2947,slimFastActiv,Blue_LowPoly,03:07:00,03:08:40,seats2P2S4,gate1S4,2.93806,105.853,37,99.6,4.4,5.8,17.8,17,19.2,35.4
2980,slimFastActiv,Blue_LowPoly,03:07:00,03:08:40,seats3P2S4,gate1S4,2.78842,114.622,40.8,99.8,5.6,7.2,21.2,20.8,22.6,22.4
2584,fatSlowLazy,Orange_LowPoly,03:04:00,03:08:40,seats2P2S4,gate1S4,1.19838,142.456,224.2,280.6,42.4,50,79.6,73.2,34.4,1
2985,slimFastActiv,Blue_LowPoly,03:07:00,03:08:40,seats3P2S4,gate2S4,1.58652,100.307,26.6,100.2,15.4,8.8,28.8,13.4,23.2,10.6
2944,slimFastActiv,Blue_LowPoly,03:07:00,03:08:43,seats3P2S4,gate2S4,1.5816,107.05,34.6,103.4,25.4,8.8,25.2,22.4,13.6,8
2850,DefaultProfile,Green_LowPoly,03:07:00,03:08:45,seats2P2S4,gate2S4,1.62699,83.2046,65.2,106,12,10.8,15.8,19.4,30.4,17.6
2907,DefaultProfile,Green_LowPoly,03:07:00,03:08:51,seats2P2S4,gate2S4,1.32197,85.7593,57.6,110.8,10.4,7.4,29.4,18.4,24.6,20.6
2848,DefaultProfile,Green_LowPoly,03:07:00,03:08:52,seats3P2S4,gate2S4,1.71029,98.5954,65.2,112.6,14.2,17,22.8,18.6,27.4,12.6
2617,fatSlowLazy,Orange_LowPoly,03:04:00,03:08:53,seats3P2S4,gate1S4,1.17007,154.838,224.2,293.2,52,59.8,59.4,74,40.6,7.4
2924,slimFastActiv,Blue_LowPoly,03:07:00,03:08:56,seats2P2S4,gate1S4,2.07286,97.8898,38.8,116,9.8,7.2,12.8,17.4,28,40.8
2905,DefaultProfile,Green_LowPoly,03:07:00,03:09:04,seats3P2S4,gate2S4,1.43073,102.207,67.8,123.8,23,14.8,43.2,18.6,13.2,11
2937,DefaultProfile,Green_LowPoly,03:07:00,03:09:07,seats3P2S4,gate2S4,1.27145,96.5704,79.2,126.8,18.2,11.6,30.4,26,38.2,2.4
2846,DefaultProfile,Green_LowPoly,03:07:00,03:09:11,seats3P2S4,gate2S4,1.41527,103.999,76.8,131.4,15,16.8,39.4,21.6,29.4,9.2
2986,fatSlowLazy,Orange_LowPoly,03:07:00,03:09:11,seats1P2S4,gate2S4,0.987572,72.3726,84,131,18.2,16.8,23.2,19,47.2,6.6
2562,fatSlowLazy,Orange_LowPoly,03:04:00,03:09:12,seats1P2S4,gate1S4,0.601152,114.395,195,313,56.8,143.2,46.6,37.6,28.6,0.2
2938,DefaultProfile,Green_LowPoly,03:07:00,03:09:16,seats1P2S4,gate1S4,1.49287,85.3566,91.6,135.8,24.4,4.4,23.6,19,59.6,4.8
2953,fatSlowLazy,Orange_LowPoly,03:07:00,03:09:19,seats1P2S4,gate2S4,0.983948,68.8655,102.6,139.2,22.4,33.2,23.4,16.8,42.2,1.2
2620,fatSlowLazy,Orange_LowPoly,03:04:00,03:09:25,seats2P2S4,gate1S4,1.30671,137.935,277.8,324.8,20.4,48.4,49.2,62.2,131.2,13.4
