AgentID,Profile,Avatar,In_Time,Out_Time,In_Location,Out_Location,Target_Speed(m/s),Distance_Traveled(m),Congested_Duration(s),Total_Duration(s),LOS_A_Duration(s),LOS_B_Duration(s),LOS_C_Duration(s),LOS_D_Duration(s),LOS_E_Duration(s),LOS_F_Duration(s)
1553,DefaultProfile,Green_LowPoly,03:04:00,03:04:46,seats3P1S3,traindoor6P1S3,1.01678,21.842,35,46.2,1.2,4.8,12.4,7.4,9.8,10.6
1556,fatSlowLazy,Orange_LowPoly,03:04:00,03:04:46,seats2P1S3,traindoor3P1S3,1.13533,19.8682,40.8,46.2,5,9.6,1.8,1,15.4,13.4
1583,fatSlowLazy,Orange_LowPoly,03:04:00,03:04:46,seats2P1S3,traindoor3P1S3,0.522881,18.9238,17.6,46,11.4,21.4,3,5.8,3,1.4
1592,fatSlowLazy,Orange_LowPoly,03:04:00,03:04:46,seats3P1S3,traindoor6P1S3,1.19838,21.786,42,46,2.2,6.2,7.2,15.2,12.8,2.4
1593,fatSlowLazy,Orange_LowPoly,03:04:00,03:04:46,seats2P1S3,traindoor4P1S3,0.742391,9.97238,43.2,46,0.8,3.4,11,8.6,19.8,2.4
1615,fatSlowLazy,Orange_LowPoly,03:04:00,03:04:46,seats1P1S3,traindoor1P1S3,0.520982,14.9867,28.2,45.8,3.6,11.8,11.8,6.8,11.6,0.2
1617,fatSlowLazy,Orange_LowPoly,03:04:00,03:04:46,seats2P1S3,traindoor3P1S3,0.502694,15.2399,24,45.8,4,3,15.6,16.8,6,0.4
1667,fatSlowLazy,Orange_LowPoly,03:04:00,03:04:46,seats1P1S3,traindoor2P1S3,0.662568,18.5536,27.4,45.4,0,10.2,8.6,12,10.6,4
1669,fatSlowLazy,Orange_LowPoly,03:04:00,03:04:46,seats1P1S3,traindoor1P1S3,0.682969,18.445,32.2,45.4,6.6,4.2,13,8.4,12.6,0.6
1670,fatSlowLazy,Orange_LowPoly,03:04:00,03:04:46,seats3P1S3,traindoor5P1S3,0.673039,13.1682,35.4,45.4,3.8,10.6,7.8,7.8,12.2,3.2
1677,fatSlowLazy,Orange_LowPoly,03:04:00,03:04:46,seats1P1S3,traindoor2P1S3,0.892217,19.7845,34.8,45.4,8.4,12,14.2,5.4,4,1.4
1568,slimFastActiv,Blue_LowPoly,03:04:00,03:04:52,seats2P1S3,gate2S3,2.71606,59.7017,21.8,52.8,6,4.2,9.8,11,17,4.8
1296,fatSlowLazy,Orange_LowPoly,03:01:00,03:04:54,seats1P1S3,gate1S3,0.69464,99.2888,132.8,234.8,19.2,65.6,34.4,57.4,51.4,6.8
1559,fatSlowLazy,Orange_LowPoly,03:04:00,03:04:55,seats3P1S3,gate1S3,1.22443,46.7114,24.8,55.8,18.8,13.6,12.4,6.8,3,1.2
1600,slimFastActiv,Blue_LowPoly,03:04:00,03:04:58,seats2P1S3,gate1S3,2.79082,62.0044,34.4,58.2,5.6,6.4,11.8,7.6,26,0.8
1618,fatSlowLazy,Orange_LowPoly,03:04:00,03:04:59,seats3P1S3,gate1S3,1.17121,46.8647,23.4,59,22,7.4,9,11.2,6.8,2.6
1662,DefaultProfile,Green_LowPoly,03:04:00,03:05:00,seats3P1S3,gate1S3,1.3181,42.7034,29.6,59.6,9.2,7.2,23,5.4,12.4,2.4
1626,slimFastActiv,Blue_LowPoly,03:04:00,03:05:07,seats2P1S3,gate1S3,2.71123,62.1807,21,67.2,4,4.2,8.6,9.6,20.6,20.2
1572,slimFastActiv,Blue_LowPoly,03:04:00,03:05:08,seats2P1S3,gate1S3,1.97769,59.4584,36.2,68.6,4.4,8,14.8,12.8,22.4,6.2
1611,DefaultProfile,Green_LowPoly,03:04:00,03:05:09,seats3P1S3,gate2S3,1.1578,49.8434,31.2,69.2,18,10.6,13.4,8.6,9.4,9.2
1638,DefaultProfile,Green_LowPoly,03:04:00,03:05:11,seats3P1S3,gate1S3,1.01243,53.2381,20,71,17,13.6,11.6,9.2,15.2,4.4
1651,slimFastActiv,Blue_LowPoly,03:04:00,03:05:11,seats2P1S3,gate1S3,1.9461,62.0984,28,71.2,10.4,4.6,9.4,11.2,24.4,11.2
1634,DefaultProfile,Green_LowPoly,03:04:00,03:05:13,seats3P1S3,gate1S3,1.06581,49.7882,33,73,18.6,8.8,18.6,14.8,8.2,4
1664,DefaultProfile,Green_LowPoly,03:04:00,03:05:15,seats3P1S3,gate1S3,1.11928,50.5705,35,74.4,22.8,12.2,14.8,9.4,8,7.2
1654,slimFastActiv,Blue_LowPoly,03:04:00,03:05:16,seats2P1S3,gate1S3,2.54955,71.477,27.2,76.2,5.2,4.8,11.2,7.2,25.2,22.6
1678,fatSlowLazy,Orange_LowPoly,03:04:00,03:05:22,seats3P1S3,gate1S3,1.04585,47.6566,40.6,82,19.8,11.4,15.2,15.2,9.8,10.6
1645,fatSlowLazy,Orange_LowPoly,03:04:00,03:05:25,seats3P1S3,gate1S3,1.48774,57.6933,60.4,84.8,14.2,28.2,11.6,5,13,12.8
1655,slimFastActiv,Blue_LowPoly,03:04:00,03:05:25,seats1P1S3,gate2S3,2.55708,77.8681,37.6,85.2,5.4,4.8,7.8,9.2,45,13
1601,slimFastActiv,Blue_LowPoly,03:04:00,03:05:31,seats1P1S3,gate2S3,2.48131,79.6096,35.8,91.8,4.2,4,17.2,8.6,35.6,22.2
1571,slimFastActiv,Blue_LowPoly,03:04:00,03:05:36,seats1P1S3,gate1S3,2.24329,82.9184,41.8,96.4,6.8,8,9.6,10.4,37.6,24
1636,DefaultProfile,Green_LowPoly,03:04:00,03:05:37,seats2P1S3,gate2S3,1.33554,60.3861,59.2,96.6,11.8,7.2,19.2,22,20.6,15.8
1581,DefaultProfile,Green_LowPoly,03:04:00,03:05:37,seats2P1S3,gate1S3,1.53579,73.552,53.8,97.2,15.8,7.4,7.2,17.8,37.4,11.6
1688,slimFastActiv,Blue_LowPoly,03:04:00,03:05:37,seats2P1S3,gate2S3,1.74311,57.7539,48.2,97,8.8,4.4,7,5.8,29.8,41.2
1676,fatSlowLazy,Orange_LowPoly,03:04:00,03:05:39,seats3P1S3,gate1S3,0.776887,52.6357,38.6,99,33.4,24.6,18.4,13.6,5.4,3.6
1551,DefaultProfile,Green_LowPoly,03:04:00,03:05:41,seats2P1S3,gate1S3,1.04629,62.705,53.8,102,21.2,11.2,15.8,18.2,28.6,7
1558,fatSlowLazy,Orange_LowPoly,03:04:00,03:05:42,seats3P1S3,gate2S3,0.780712,53.504,38.8,102.6,41.6,4.4,8,13.2,19.2,16.2
1690,slimFastActiv,Blue_LowPoly,03:04:00,03:05:46,seats1P1S3,gate1S3,2.13734,90.6275,56.4,105.6,6.8,6.6,13.2,25.2,42.4,11.4
1587,fatSlowLazy,Orange_LowPoly,03:04:00,03:05:47,seats3P1S3,gate2S3,0.772713,52.7725,49.2,107,41.8,18.4,13.4,9.6,13,10.8
1635,DefaultProfile,Green_LowPoly,03:04:00,03:05:50,seats2P1S3,gate2S3,1.49186,70.2087,77.2,110,12.6,7.6,21.4,22.8,36,9.6
1687,slimFastActiv,Blue_LowPoly,03:04:00,03:05:51,seats1P1S3,gate2S3,1.9285,85.961,44.8,110.4,8.6,4,10.2,12,43,32.6
1689,slimFastActiv,Blue_LowPoly,03:04:00,03:05:55,seats1P1S3,gate1S3,1.82093,86.9081,55,115,4,5.4,14.6,20,50.6,20.4
1653,slimFastActiv,Blue_LowPoly,03:04:00,03:05:55,seats2P1S3,gate1S3,1.65931,74.4047,51,115.4,10.8,2.2,11.4,8.6,41.8,40.6
1547,DefaultProfile,Green_LowPoly,03:04:00,03:06:03,seats2P1S3,gate2S3,0.951717,70.5523,61.4,123.2,22.2,10,16.2,20.6,44.2,10
1548,DefaultProfile,Green_LowPoly,03:04:00,03:06:10,seats1P1S3,gate1S3,1.61684,98.4987,75.8,130.2,14.4,10.4,18,30.8,46.4,10.2
1550,DefaultProfile,Green_LowPoly,03:04:00,03:06:13,seats2P1S3,gate1S3,1.25616,69.5562,92.8,133.6,15,10.8,13.4,8.6,59.4,26.4
1610,DefaultProfile,Green_LowPoly,03:04:00,03:06:14,seats2P1S3,gate1S3,1.474,78.3255,75.8,133.8,19,4.8,4.2,11,58.8,36
1633,DefaultProfile,Green_LowPoly,03:04:00,03:06:18,seats2P1S3,gate2S3,1.35569,77.7198,90.2,138.2,12.4,12.2,13.6,17.8,61.6,20.6
1632,DefaultProfile,Green_LowPoly,03:04:00,03:06:42,seats1P1S3,gate1S3,1.35106,96.5889,110.4,162.2,17.6,12.6,18.2,27.8,76.6,9.4
1608,DefaultProfile,Green_LowPoly,03:04:00,03:06:49,seats1P1S3,gate2S3,1.7238,99.245,115.2,168.8,12.2,6,16.6,21.2,102.6,10.2
1646,fatSlowLazy,Orange_LowPoly,03:04:00,03:06:54,seats2P1S3,gate2S3,1.19677,79.4283,130.2,174.4,17.2,9.6,20.6,32,87,8
1609,DefaultProfile,Green_LowPoly,03:04:00,03:07:01,seats2P1S3,gate2S3,1.14194,80.0592,138.8,181.6,13.4,9.8,12.8,14.8,111.2,19.6
1582,DefaultProfile,Green_LowPoly,03:04:00,03:07:02,seats1P1S3,gate1S3,1.34157,91.9643,136.6,182,4.2,6.8,28.6,28.4,95.8,18.2
1674,fatSlowLazy,Orange_LowPoly,03:04:00,03:07:08,seats2P1S3,gate2S3,1.44856,88.9813,143.4,188,12,20.4,18,31.8,94.4,11.4
1637,DefaultProfile,Green_LowPoly,03:04:00,03:07:10,seats1P1S3,gate2S3,1.48972,94.8419,142.4,189.6,4.4,12.6,26.2,20.8,85.2,40.4
1579,DefaultProfile,Green_LowPoly,03:04:00,03:07:10,seats2P1S3,gate1S3,1.01185,84.3284,135,190.2,11.8,14,20.8,25.2,88.4,30
1580,DefaultProfile,Green_LowPoly,03:04:00,03:07:14,seats1P1S3,gate2S3,1.34506,96.0276,142.4,194.2,6.8,16.2,19.8,19.6,98.8,33
1549,DefaultProfile,Green_LowPoly,03:04:00,03:07:14,seats2P1S3,gate1S3,0.778095,83.7485,121.8,195,20,17,44.8,33.8,71.6,7.8
1215,slimFastActiv,Blue_LowPoly,03:00:30,03:07:20,gate2S3,seats1P1S3,2.34903,130.007,337,410.4,24.2,57.4,216,26.8,38.6,47.4
1672,fatSlowLazy,Orange_LowPoly,03:04:00,03:07:21,seats2P1S3,gate1S3,1.01258,83.2601,154.8,200.4,29,12.2,18.6,43,85.8,11.8
1176,DefaultProfile,Green_LowPoly,02:59:54,03:07:21,gate2S3,seats1P1S3,1.33254,133.631,370.2,446.8,106.8,18.6,62.4,54.8,163,41.2
1411,slimFastActiv,Blue_LowPoly,03:01:22,03:07:21,gate2S3,seats1P1S3,2.01258,116.074,285.4,359,43,15.8,188.8,32.8,41.2,37.4
1507,slimFastActiv,Blue_LowPoly,03:03:30,03:07:21,gate2S3,seats1P1S3,2.82347,108.658,176.6,231.4,133,4.4,16.2,10.2,40.8,26.8
1030,slimFastActiv,Blue_LowPoly,02:56:28,03:07:23,gate2S3,seats1P1S3,2.85967,171.254,567,655.4,177.2,49.2,248.2,108.8,37,35
1498,slimFastActiv,Blue_LowPoly,03:03:23,03:07:23,gate2S3,seats1P1S3,1.55784,111.221,164.6,240.4,69.4,6.4,26.4,24.2,68.2,45.8
1488,slimFastActiv,Blue_LowPoly,03:03:15,03:07:25,gate1S3,seats1P1S3,1.95486,97.0057,176,250.2,7.2,10.4,11.6,56.6,112,52.4
1515,slimFastActiv,Blue_LowPoly,03:03:39,03:07:25,gate1S3,seats1P1S3,2.68385,134.435,135.2,226,7,4.6,77.2,17.8,53.4,66
1711,slimFastActiv,Blue_LowPoly,03:04:26,03:07:25,gate1S3,seats1P1S3,2.67895,97.4185,121.8,179.2,5.2,2.6,13.4,71.2,51,35.8
1063,DefaultProfile,Green_LowPoly,02:57:30,03:07:26,gate1S3,seats1P1S3,1.51562,121.814,507,595.6,51.8,23,132.4,137.6,182.2,68.6
1149,slimFastActiv,Blue_LowPoly,02:59:20,03:07:26,gate2S3,seats1P1S3,1.6223,146.151,392.4,486,30.6,21.6,151.4,91.6,143.8,47
1400,DefaultProfile,Green_LowPoly,03:01:12,03:07:27,gate2S3,seats1P1S3,1.70545,117.266,309.4,375.4,56.4,78.6,127.4,24.6,39.6,48.8
1179,slimFastActiv,Blue_LowPoly,02:59:58,03:07:27,gate1S3,seats1P1S3,2.09427,149.719,357.2,449.8,39.8,18.6,83,101,152.6,54.8
1422,slimFastActiv,Blue_LowPoly,03:01:43,03:07:27,gate2S3,seats1P1S3,2.12119,125.756,284,344.8,23,84.2,72.4,98,18.8,48.4
1420,DefaultProfile,Green_LowPoly,03:01:43,03:07:28,gate1S3,seats1P1S3,1.59599,119.423,300.2,345.4,19.2,18.6,81.6,61.8,128,36.2
1506,DefaultProfile,Green_LowPoly,03:03:30,03:07:28,gate2S3,seats1P1S3,1.61698,106.076,149,238.4,19.4,25.4,42.4,28.6,46.6,76
1758,slimFastActiv,Blue_LowPoly,03:05:23,03:07:29,gate1S3,seats1P1S3,1.86287,91.105,71.4,125.8,9,5.2,9.8,21.6,61.4,18.8
1099,DefaultProfile,Green_LowPoly,02:58:13,03:07:30,gate2S3,seats1P1S3,1.08764,165.506,474.4,556.8,31.8,20.2,84.4,245,168,7.4
1501,slimFastActiv,Blue_LowPoly,03:03:25,03:07:30,gate2S3,seats1P1S3,2.54005,117.404,179.4,244.8,5.8,6,47.8,100,74.8,10.4
1721,slimFastActiv,Blue_LowPoly,03:04:37,03:07:30,gate2S3,seats1P1S3,1.53527,103.428,109,173,7.4,9,39.4,45.6,55.2,16.4
1091,DefaultProfile,Green_LowPoly,02:58:00,03:07:30,gate1S3,seats1P1S3,1.47508,132.075,478.2,570,14.4,22.6,195.8,99.2,180.4,57.6
1202,DefaultProfile,Green_LowPoly,03:00:19,03:07:31,gate2S3,seats1P1S3,1.40172,163.793,322.2,432,24.2,23.4,72.6,115.2,111.2,85.4
1026,fatSlowLazy,Orange_LowPoly,02:56:20,03:07:32,gate1S3,seats1P1S3,0.931622,165.946,567,671.8,37.4,200.6,300.8,99.6,30.8,2.6
1108,slimFastActiv,Blue_LowPoly,02:58:27,03:07:33,gate1S3,seats1P1S3,1.78453,134.547,454,546.6,44,27,283,110.2,20.6,61.8
1530,DefaultProfile,Green_LowPoly,03:03:52,03:07:33,gate1S3,seats1P1S3,1.48398,106.014,159.2,221.2,6.8,29.6,33,48,75.6,28.2
1879,slimFastActiv,Blue_LowPoly,03:07:00,03:07:33,seats3P1S3,gate1S3,2.66583,37.9009,14.4,34,6.4,2.2,8,4,4.2,9.2
1522,slimFastActiv,Blue_LowPoly,03:03:44,03:07:34,gate2S3,seats1P1S3,2.9214,117.632,177,229.6,63.4,32,53.6,28.4,31.6,20.6
1234,DefaultProfile,Green_LowPoly,03:00:46,03:07:34,gate2S3,seats1P1S3,1.13204,151.407,341.4,407.8,79.8,35.4,192.2,48.2,49.8,2.4
1184,slimFastActiv,Blue_LowPoly,03:00:04,03:07:34,gate1S3,seats1P1S3,1.56181,175.602,332.8,450.8,79.8,38.4,116.8,129.8,48.4,37.6
1518,slimFastActiv,Blue_LowPoly,03:03:43,03:07:35,gate1S3,seats1P1S3,2.67796,133.268,99.6,232,7.4,9.4,31.8,16.8,32.6,134
1480,slimFastActiv,Blue_LowPoly,03:02:59,03:07:35,gate1S3,seats1P1S3,1.58509,123.806,135.2,276.6,7.4,10.2,14.8,58.8,44.8,140.6
1474,fatSlowLazy,Orange_LowPoly,03:02:49,03:07:35,gate2S3,seats1P1S3,1.4921,123.76,253.4,286.4,31.2,37,136.4,50.8,28.6,2.4
1716,slimFastActiv,Blue_LowPoly,03:04:29,03:07:35,gate2S3,seats1P1S3,1.89205,98.793,139.6,186.4,10.8,6.8,56.8,46,51.8,14.2
1971,slimFastActiv,Blue_LowPoly,03:07:00,03:07:37,seats3P1S3,gate2S3,2.78842,36.8807,13.8,37,3.8,3.8,5,4.8,4,15.6
1088,fatSlowLazy,Orange_LowPoly,02:57:54,03:07:39,gate2S3,seats1P1S3,1.03005,201.222,503.6,585,70.2,131.4,193,119.6,70.8,0
1886,slimFastActiv,Blue_LowPoly,03:07:00,03:07:39,seats3P1S3,gate1S3,2.04111,37.8812,13.4,39.4,6.2,4,10,2.6,3.6,13
1089,fatSlowLazy,Orange_LowPoly,02:57:57,03:07:40,gate2S3,seats1P1S3,0.564792,174.541,394.6,583,110.4,52.6,107.6,153.2,158.4,0.8
1887,slimFastActiv,Blue_LowPoly,03:07:00,03:07:40,seats3P1S3,gate1S3,1.50863,38.0177,9.4,40.8,9.8,6.6,8.2,5.8,3.4,7
1881,slimFastActiv,Blue_LowPoly,03:07:00,03:07:42,seats3P1S3,gate2S3,1.89523,36.8431,12.4,42.4,1.4,4,12.6,4.4,8.2,11.8
1022,DefaultProfile,Green_LowPoly,02:56:13,03:07:43,gate2S3,seats1P1S3,0.992973,143.906,609.4,690.2,171.2,112.6,317.6,75.8,9.6,3.4
1910,slimFastActiv,Blue_LowPoly,03:07:00,03:07:43,seats3P1S3,gate2S3,1.96169,36.7806,10.6,43,2.2,4.4,12.2,1.8,5.8,16.6
1742,slimFastActiv,Blue_LowPoly,03:05:05,03:07:44,gate2S3,seats1P1S3,2.48903,105.4,95.6,159,9.8,3.6,43.8,24.8,56.6,20.4
1014,fatSlowLazy,Orange_LowPoly,02:55:52,03:07:44,gate1S3,seats1P1S3,0.658685,150.581,588.2,711.8,71.4,216.6,177.4,121.6,104.8,20
1029,DefaultProfile,Green_LowPoly,02:56:26,03:07:46,gate2S3,car1P1S3,1.50898,173.701,587.4,679.8,158.6,22.4,158.6,188.6,106.4,45.2
1047,DefaultProfile,Green_LowPoly,02:57:06,03:07:46,gate1S3,car1P1S3,1.07205,170.029,531.6,639.4,103.8,45.8,276.6,144,41.8,27.4
1171,DefaultProfile,Green_LowPoly,02:59:51,03:07:46,gate1S3,traindoor1P1S3,1.09987,120.433,383.4,475.2,13.6,38.2,72.6,101.6,161.2,88
1191,slimFastActiv,Blue_LowPoly,03:00:10,03:07:46,gate1S3,traindoor1P1S3,1.67169,175.305,288.8,455.6,21,14.8,80.8,95.4,82,161.6
1232,DefaultProfile,Green_LowPoly,03:00:45,03:07:46,gate2S3,car1P1S3,1.27858,168.192,342.2,421,55,26,92,86.8,145.4,15.8
1401,DefaultProfile,Green_LowPoly,03:01:13,03:07:46,gate1S3,traindoor1P1S3,0.918157,118.629,312.4,393.2,23.4,52,105.8,151.8,42.4,17.8
1452,DefaultProfile,Green_LowPoly,03:02:22,03:07:46,gate1S3,car1P1S3,1.08714,118.4,253.4,323.8,15.6,25.4,41.8,97.4,80.2,63.4
1726,DefaultProfile,Green_LowPoly,03:04:41,03:07:46,gate1S3,car1P1S3,1.57328,101.721,141.2,184.6,12.6,9,26,31.2,74.6,31.2
1903,fatSlowLazy,Orange_LowPoly,03:07:00,03:07:46,seats2P1S3,traindoor3P1S3,0.798677,14.9599,38,46,2.6,9.2,23.6,9.4,0.6,0.6
1926,fatSlowLazy,Orange_LowPoly,03:07:00,03:07:46,seats2P1S3,traindoor3P1S3,0.772477,21.4655,26.2,45.8,7,17,2.8,14.4,4.6,0
1937,fatSlowLazy,Orange_LowPoly,03:07:00,03:07:46,seats1P1S3,traindoor2P1S3,0.55649,14.9933,33,45.8,10,4,15,8.8,7.8,0.2
1963,fatSlowLazy,Orange_LowPoly,03:07:00,03:07:46,seats3P1S3,traindoor5P1S3,0.663245,12.1401,37.6,45.6,2,3.6,23.4,10.8,4.8,1
1988,fatSlowLazy,Orange_LowPoly,03:07:00,03:07:46,seats3P1S3,traindoor5P1S3,0.987572,18.2491,38.2,45.4,8.6,0.8,0.8,10.4,23.4,1.4
1992,fatSlowLazy,Orange_LowPoly,03:07:00,03:07:46,seats3P1S3,traindoor5P1S3,0.525941,17.6419,15.6,45.4,10.4,18,5.2,8.8,2.6,0.4
2005,fatSlowLazy,Orange_LowPoly,03:07:00,03:07:46,seats1P1S3,traindoor2P1S3,0.677977,13.6742,39.4,45.4,4,4.8,6,9.2,16,5.4
2022,slimFastActiv,Blue_LowPoly,03:07:14,03:07:46,gate1S3,car3P1S3,1.76932,29.3979,15.2,32,1.2,2.4,6.4,14.8,7.2,0
1860,DefaultProfile,Green_LowPoly,03:07:00,03:07:47,seats3P1S3,gate2S3,1.62699,41.4895,16.2,47.8,10.8,7,5.4,5.2,7.8,11.6
1880,slimFastActiv,Blue_LowPoly,03:07:00,03:07:48,seats3P1S3,gate2S3,1.9928,45.6377,18.2,48.8,6.6,2.6,5.6,11.6,14.6,7.8
1862,DefaultProfile,Green_LowPoly,03:07:00,03:07:50,seats3P1S3,gate2S3,1.47257,37.4339,22.8,50.6,11.2,4.8,7.2,5.2,6,16.2
1920,DefaultProfile,Green_LowPoly,03:07:00,03:07:50,seats3P1S3,gate1S3,1.56936,41.078,25.8,50.6,13,5.6,4.6,8.4,8,11
1619,fatSlowLazy,Orange_LowPoly,03:04:00,03:07:52,seats2P1S3,gate2S3,1.17007,93.5133,183.2,232.4,14.8,17.8,27,40.6,114.8,17.4
1863,DefaultProfile,Green_LowPoly,03:07:00,03:07:57,seats3P1S3,gate1S3,1.39055,49.4723,21.2,58,12.6,11.2,7.4,5.2,13.4,8.2
1919,DefaultProfile,Green_LowPoly,03:07:00,03:07:58,seats3P1S3,gate1S3,1.3129,44.1552,19.4,58.4,11.2,9.6,8.4,5.2,12,12
1982,DefaultProfile,Green_LowPoly,03:07:00,03:07:59,seats3P1S3,gate2S3,1.16193,37.8364,30,58.6,9,11,11.6,7.8,11.2,8
1912,slimFastActiv,Blue_LowPoly,03:07:00,03:07:59,seats2P1S3,gate1S3,2.8772,61.2927,22,59.4,4.6,2.8,7.2,9.4,23,12.4
1923,DefaultProfile,Green_LowPoly,03:07:00,03:08:00,seats3P1S3,gate2S3,1.16869,41.3817,28.6,60.4,16.8,10.8,9.8,3.4,11.6,8
1957,DefaultProfile,Green_LowPoly,03:07:00,03:08:00,seats3P1S3,gate1S3,1.51226,45.2453,29.8,60.4,9.8,9.8,12.6,6.4,13.4,8.4
1882,slimFastActiv,Blue_LowPoly,03:07:00,03:08:04,seats2P1S3,gate1S3,1.92189,59.5654,29.8,64.6,9.8,2.8,11.2,9.8,28.2,2.8
1960,DefaultProfile,Green_LowPoly,03:07:00,03:08:04,seats3P1S3,gate2S3,1.70823,53.621,38.4,64,7.8,6,20,7.6,18.2,4.4
2006,fatSlowLazy,Orange_LowPoly,03:07:00,03:08:07,seats3P1S3,gate2S3,1.06516,43.4379,30.4,67.2,16.8,14.4,12.2,7.6,9.6,6.6
1981,DefaultProfile,Green_LowPoly,03:07:00,03:08:09,seats3P1S3,gate2S3,1.0826,43.7133,35.4,68.8,8.2,22.4,14.4,13.2,5,5.6
1983,DefaultProfile,Green_LowPoly,03:07:00,03:08:09,seats3P1S3,gate1S3,1.29197,48.7975,30.8,68.8,15,4.6,10.4,10.6,21.6,6.6
1921,DefaultProfile,Green_LowPoly,03:07:00,03:08:14,seats3P1S3,gate2S3,1.1419,44.9264,52.4,74.6,8,18,25,16,4.4,3.2
1884,slimFastActiv,Blue_LowPoly,03:07:00,03:08:17,seats2P1S3,gate2S3,2.75064,63.4188,37,78,3.8,4,9.4,9.8,26.4,24.6
1945,fatSlowLazy,Orange_LowPoly,03:07:00,03:08:22,seats3P1S3,gate2S3,0.973393,45.9888,42.8,81.8,10,27.6,19.2,7.6,10.8,6.6
1914,fatSlowLazy,Orange_LowPoly,03:07:00,03:08:22,seats3P1S3,gate1S3,1.11111,50.5233,45.6,82.2,18.2,11.4,17.4,7.2,19.6,8.4
1911,slimFastActiv,Blue_LowPoly,03:07:00,03:08:22,seats2P1S3,gate2S3,2.81338,57.4954,41.2,82.6,3,3.4,7,5.2,25.2,38.8
1943,fatSlowLazy,Orange_LowPoly,03:07:00,03:08:25,seats3P1S3,gate2S3,0.988815,39.8029,50.4,85,14.2,16.2,11.2,7.4,20.8,15.2
1643,fatSlowLazy,Orange_LowPoly,03:04:00,03:08:26,seats1P1S3,gate2S3,1.16431,107.414,220.2,266,17.4,28,30.4,45.8,115.2,29.2
1935,slimFastActiv,Blue_LowPoly,03:07:00,03:08:31,seats2P1S3,gate1S3,2.09867,71.3599,40.8,91.6,9,4,10.4,6.4,39.4,22.4
1986,DefaultProfile,Green_LowPoly,03:07:00,03:08:31,seats3P1S3,gate2S3,0.655162,41.503,26.4,91.2,16.6,18.8,27.8,14.4,7.6,6
1985,DefaultProfile,Green_LowPoly,03:07:00,03:08:33,seats2P1S3,gate1S3,1.43811,66.3136,46,92.6,8.8,7.6,15.6,18.2,38.6,3.8
1878,slimFastActiv,Blue_LowPoly,03:07:00,03:08:34,seats2P1S3,gate1S3,1.8867,73.1505,43.6,94.6,6.6,4.4,15,13.2,36.8,18.6
1901,DefaultProfile,Green_LowPoly,03:07:00,03:08:35,seats3P1S3,gate1S3,0.747824,47.4646,28.2,95.2,20.6,19,25.8,15.2,7,7.6
2001,slimFastActiv,Blue_LowPoly,03:07:00,03:08:39,seats2P1S3,gate2S3,2.8919,72.432,46,98.4,9.2,1.4,3.8,6.4,31.4,46.2
1909,slimFastActiv,Blue_LowPoly,03:07:00,03:08:46,seats1P1S3,gate2S3,2.53768,81.8232,48,106.4,3.8,2.2,9.6,10.6,54.8,25.4
1998,slimFastActiv,Blue_LowPoly,03:07:00,03:08:47,seats2P1S3,gate1S3,2.28383,72.2795,37.8,107,1,3.4,13.4,8.4,21.6,59.2
1973,slimFastActiv,Blue_LowPoly,03:07:00,03:08:49,seats2P1S3,gate1S3,2.06542,73.0899,37.8,108.8,1.2,2,9.8,19.2,28.4,48.2
1885,slimFastActiv,Blue_LowPoly,03:07:00,03:08:49,seats1P1S3,gate1S3,2.58246,84.4274,45,109.6,5.2,1.8,10.4,13.4,42.8,36
1588,fatSlowLazy,Orange_LowPoly,03:04:00,03:08:50,seats1P1S3,gate1S3,1.03842,117.487,228,290.2,29.4,27.8,48.2,35.4,138.6,10.8
2000,slimFastActiv,Blue_LowPoly,03:07:00,03:08:51,seats2P1S3,gate2S3,1.64303,71.2139,47,111.2,5.8,2.8,9.8,17,32,43.8
1933,slimFastActiv,Blue_LowPoly,03:07:00,03:08:54,seats2P1S3,gate2S3,1.6532,67.6884,42.2,114,2.6,4.4,14.4,7.6,33.8,51.2
1987,DefaultProfile,Green_LowPoly,03:07:00,03:09:00,seats2P1S3,gate2S3,1.28819,65.1597,77,120,16.8,8,10.2,16.4,55,13.6
1883,slimFastActiv,Blue_LowPoly,03:07:00,03:09:06,seats1P1S3,gate2S3,1.75485,80.1297,52.2,126.4,2.8,6.4,11.8,10.4,56.8,38.2
1984,DefaultProfile,Green_LowPoly,03:07:00,03:09:10,seats2P1S3,gate1S3,1.352,75.3297,89.2,129.6,19.4,4.2,15.2,12.2,73.2,5.4
1663,DefaultProfile,Green_LowPoly,03:04:00,03:09:13,seats1P1S3,gate1S3,0.981615,108.756,255.4,312.4,24,8,42.8,51.2,135,51.4
1898,DefaultProfile,Green_LowPoly,03:07:00,03:09:14,seats2P1S3,gate2S3,1.38481,72.0255,72.2,134.2,6,7.4,15.6,12.8,54.2,38.2
1899,DefaultProfile,Green_LowPoly,03:07:00,03:09:15,seats2P1S3,gate1S3,1.24745,80.6587,75.4,135,17,11.4,16,13.8,61.6,15.2
1861,DefaultProfile,Green_LowPoly,03:07:00,03:09:29,seats2P1S3,gate1S3,1.22625,75.2535,100.4,149.2,16.4,4.4,16.4,16.4,69.8,25.8
1936,slimFastActiv,Blue_LowPoly,03:07:00,03:09:39,seats1P1S3,gate2S3,2.01606,94.4791,73.4,159,9.4,3.8,10.2,8.6,41.4,85.6
