AgentID,Profile,Avatar,In_Time,Out_Time,In_Location,Out_Location,Target_Speed(m/s),Distance_Traveled(m),Congested_Duration(s),Total_Duration(s),LOS_A_Duration(s),LOS_B_Duration(s),LOS_C_Duration(s),LOS_D_Duration(s),LOS_E_Duration(s),LOS_F_Duration(s)
2825,DefaultProfile,Green_LowPoly,03:05:00,03:08:27,seats3P3S2,seats3P4S2,1.36071,33.4394,186.8,207.2,176.4,5.4,11.2,5.8,5.8,2.6
3199,slimFastActiv,Blue_LowPoly,03:05:47,03:08:27,gateS2,seats3P4S2,2.44487,117.193,109.2,159.6,11,7.2,43.6,66.6,24,7.2
3040,slimFastActiv,Blue_LowPoly,03:05:00,03:08:27,seats2P1S2,seats3P2S2,2.78347,50.4052,181.8,206.6,3.6,4,136.4,31.4,24.4,6.8
3092,fatSlowLazy,Orange_LowPoly,03:05:00,03:08:27,seats2P1S2,seats3P2S2,1.18944,40.9806,184.6,206.8,8.2,7.6,59.8,103.6,20.8,6.8
3296,slimFastActiv,Blue_LowPoly,03:06:28,03:08:27,gateS2,seats3P4S2,2.36274,124.693,66.6,119.4,16.2,37.4,29.4,16,17,3.4
2518,fatSlowLazy,Orange_LowPoly,03:03:54,03:08:27,gateS2,seats2P2S2,1.34,98.541,233.8,273.2,94.6,80.2,71.6,19,4.2,3.6
2059,fatSlowLazy,Orange_LowPoly,02:59:49,03:08:27,gateS2,seats3P4S2,1.32019,142.99,453.2,518.8,78.4,100.4,247.6,78.2,8.6,5.6
3293,slimFastActiv,Blue_LowPoly,03:06:25,03:08:28,gateS2,seats3P4S2,1.98174,119.73,65.8,122.6,18.8,21.6,29.4,20.4,24.4,8
2600,slimFastActiv,Blue_LowPoly,03:04:00,03:08:28,seats1P4S2,seats2P2S2,2.45213,99.2515,221.2,268.2,23.2,8.4,103,86.6,34.6,12.4
2978,DefaultProfile,Green_LowPoly,03:05:00,03:08:28,gateS2,seats1P2S2,1.16193,62.9633,175.4,208,13.4,10,25.8,37.4,120.8,0.6
3038,slimFastActiv,Blue_LowPoly,03:05:00,03:08:28,seats3P1S2,seats2P2S2,2.94951,35.6838,189.8,207.8,8.6,16.4,47.4,111.8,16,7.6
2845,slimFastActiv,Blue_LowPoly,03:05:00,03:08:28,seats1P3S2,seats3P2S2,2.64168,118.325,162.4,208.8,10.4,120.4,30.6,24.4,16,7
2913,DefaultProfile,Green_LowPoly,03:05:00,03:08:28,seats2P1S2,seats3P2S2,1.25036,47.7597,178,208.6,11.8,1.4,150.2,23.8,19.4,2
3068,slimFastActiv,Blue_LowPoly,03:05:00,03:08:28,seats1P3S2,seats1P2S2,2.45694,72.4196,173.6,208,10.2,7.4,26.6,23.8,126.8,13.2
3142,slimFastActiv,Blue_LowPoly,03:05:21,03:08:28,gateS2,seats3P2S2,2.28707,117.637,128.8,188,6,4.6,107.4,26.8,30.8,12.4
2873,DefaultProfile,Green_LowPoly,03:05:00,03:08:29,seats1P3S2,seats3P2S2,1.24781,133.022,134.6,209,18.4,19.2,47.6,39.6,70.6,13.6
2899,slimFastActiv,Blue_LowPoly,03:05:00,03:08:29,seats3P3S2,seats2P2S2,2.39303,138.797,140.4,209,6.8,7.2,74.8,59.4,49.6,11.2
2851,DefaultProfile,Green_LowPoly,03:05:00,03:08:29,seats3P1S2,seats3P2S2,1.71029,36.3032,193.6,209.4,9.4,9.6,39.2,140.2,3.6,7.4
3046,DefaultProfile,Green_LowPoly,03:05:00,03:08:29,seats1P3S2,seats3P4S2,1.28725,64.4818,182.4,208.6,5.8,8.4,54.6,125.4,7.4,7
2135,fatSlowLazy,Orange_LowPoly,03:00:38,03:08:29,gateS2,seats3P4S2,0.872444,137.315,385,472,71,135.8,207.6,44.6,9,4
3371,slimFastActiv,Blue_LowPoly,03:07:04,03:08:29,gateS2,seats3P4S2,2.76928,112.557,35,86,8.2,9.8,17.8,25.8,17.8,6.6
2752,slimFastActiv,Blue_LowPoly,03:04:37,03:08:30,gateS2,seats2P2S2,2.85372,120.293,170.2,233.2,80.4,28.4,52,23,37.8,11.6
3033,fatSlowLazy,Orange_LowPoly,03:05:00,03:08:30,seats2P1S2,seats3P2S2,1.3118,44.2487,191.4,209.6,43.8,16.6,131,6.8,6,5.4
2989,DefaultProfile,Green_LowPoly,03:05:00,03:08:30,seats2P3S2,gateS2,0.655162,97.6138,121.2,209.8,30.4,50,80.8,41.6,7,0
2265,fatSlowLazy,Orange_LowPoly,03:01:43,03:08:30,gateS2,seats3P4S2,1.26402,143.902,322.6,407.6,71.4,34.2,193.8,64.4,28.8,15
2484,DefaultProfile,Green_LowPoly,03:03:40,03:08:30,gateS2,seats3P4S2,1.58647,119.198,230.8,290.6,9,52,99.4,94.8,26.4,9
2553,slimFastActiv,Blue_LowPoly,03:04:00,03:08:30,gateS2,seats3P2S2,2.03299,103.553,221,270.6,20.8,22.2,77.6,81,64.6,4.4
2750,slimFastActiv,Blue_LowPoly,03:04:36,03:08:30,gateS2,seats2P2S2,2.24856,117.494,171.6,234.8,56.4,60.4,50.6,35.4,24.4,7.6
2418,slimFastActiv,Blue_LowPoly,03:03:02,03:08:30,gateS2,seats3P2S2,1.6466,103.1,273.6,328.2,16.6,211.6,42,18.4,27.4,12.2
2932,slimFastActiv,Blue_LowPoly,03:05:00,03:08:30,seats1P1S2,seats2P2S2,2.09867,67.5319,168.8,210.6,6.2,8.8,111.8,53.2,22.4,8.2
2933,slimFastActiv,Blue_LowPoly,03:05:00,03:08:31,seats1P1S2,seats2P2S2,2.01606,62.9176,170.2,211,11.6,23,41.8,98,28.8,7.8
2912,DefaultProfile,Green_LowPoly,03:05:00,03:08:31,seats1P1S2,seats3P2S2,1.27697,68.0283,172.2,211.4,8.2,9.4,91.2,65.6,29.8,7.2
2941,DefaultProfile,Green_LowPoly,03:05:00,03:08:31,seats1P3S2,seats3P4S2,1.76122,66.9868,183.4,211.4,47,8,123.4,17.8,8.6,6.6
3129,slimFastActiv,Blue_LowPoly,03:05:14,03:08:31,gateS2,seats2P2S2,2.90541,88.9132,152.8,197.6,11.8,20.4,41.8,65.4,52.2,6
3161,slimFastActiv,Blue_LowPoly,03:05:27,03:08:31,gateS2,seats2P2S2,2.19526,95.7467,138.2,184.4,6.6,47,62.6,33.4,26.8,8
3358,slimFastActiv,Blue_LowPoly,03:06:55,03:08:32,gateS2,seats3P2S2,1.85046,96.2977,38.6,97.2,12.8,3.4,9,20.4,46,5.6
2495,DefaultProfile,Green_LowPoly,03:03:43,03:08:32,gateS2,seats2P2S2,1.61698,87.7329,254.2,289,29,18.6,114,60.2,57.8,9.4
3346,slimFastActiv,Blue_LowPoly,03:06:48,03:08:32,gateS2,seats3P4S2,2.47411,125.931,43.8,104.4,9.2,8.4,27.2,24,28.2,7.4
2959,DefaultProfile,Green_LowPoly,03:05:00,03:08:32,seats1P1S2,seats3P2S2,1.13987,72.4272,173.4,212.2,8.6,33.6,106,36.8,17.8,9.4
2462,slimFastActiv,Blue_LowPoly,03:03:29,03:08:32,gateS2,seats2P2S2,2.91451,90.9609,272.2,303,12.6,27,166,77.6,12.2,7.6
2523,DefaultProfile,Green_LowPoly,03:03:58,03:08:32,gateS2,seats3P4S2,1.55062,120.428,211.2,274.2,18.4,22.6,73.6,67,82.6,10
2695,slimFastActiv,Blue_LowPoly,03:04:10,03:08:32,gateS2,seats3P4S2,1.75468,111.04,193.4,262.2,32,27,77.6,94.4,21.2,10
2809,slimFastActiv,Blue_LowPoly,03:04:57,03:08:32,gateS2,seats2P2S2,1.74343,92.1678,173,215.6,8.8,7.2,30.4,125.2,36.8,7.2
3143,slimFastActiv,Blue_LowPoly,03:05:21,03:08:32,gateS2,seats2P2S2,2.05364,88.5853,142,191.6,6.8,4.4,32.6,39.6,92.8,15.4
2726,slimFastActiv,Blue_LowPoly,03:04:25,03:08:33,gateS2,seats3P4S2,1.92094,117.769,175.2,247.6,24,21.4,120.4,55,20,6.8
2308,fatSlowLazy,Orange_LowPoly,03:02:04,03:08:33,gateS2,seats3P4S2,0.728782,135.637,265.4,389.2,42.4,160.8,124.8,43.2,8.8,9.2
2815,fatSlowLazy,Orange_LowPoly,03:04:59,03:08:33,gateS2,seats1P2S2,0.626662,82.7032,133,213.8,48,19.4,25.2,13.6,107.6,0
2723,DefaultProfile,Green_LowPoly,03:04:25,03:08:33,gateS2,seats2P2S2,1.57328,114.074,203.8,248.6,20.4,27.4,93.2,82.6,19,6
2956,slimFastActiv,Blue_LowPoly,03:05:00,03:08:33,seats1P3S2,seats3P4S2,2.78842,69.7149,183.4,213.4,3.2,5.6,137.2,41.6,18.6,7.2
2403,slimFastActiv,Blue_LowPoly,03:02:56,03:08:33,gateS2,seats3P4S2,1.54483,141.303,261.8,337.6,185.8,32.4,39.6,31.2,38.4,10.2
2676,DefaultProfile,Green_LowPoly,03:04:02,03:08:33,gateS2,seats3P4S2,1.3529,130.605,205.8,271.4,34.6,29.8,48.4,123.4,24.2,11
2814,fatSlowLazy,Orange_LowPoly,03:04:59,03:08:33,gateS2,seats2P2S2,0.998161,104.357,157.4,214.2,25.8,35.2,51.6,30,66.4,5.2
3337,slimFastActiv,Blue_LowPoly,03:06:44,03:08:33,gateS2,seats3P4S2,2.06591,109.979,53,109.4,10,8.6,29,23.8,29,9
2805,DefaultProfile,Green_LowPoly,03:04:55,03:08:34,gateS2,seats3P2S2,1.23541,112.033,174.8,219,20,24.2,56.6,86.4,31.4,0.4
2731,slimFastActiv,Blue_LowPoly,03:04:27,03:08:34,gateS2,seats2P2S2,1.70436,105.329,189.8,247.4,15.6,8.2,35,110,69,9.6
3032,fatSlowLazy,Orange_LowPoly,03:05:00,03:08:34,seats3P1S2,seats3P2S2,0.769196,41.7699,181,213.8,13,62,46.2,72.2,6,14.4
2511,fatSlowLazy,Orange_LowPoly,03:03:52,03:08:34,gateS2,seats3P2S2,1.49883,153.322,227.2,282.4,46.2,66.8,80.4,74.6,12.4,2
3307,slimFastActiv,Blue_LowPoly,03:06:32,03:08:34,gateS2,seats3P4S2,1.98012,126.711,56.8,122.8,17.2,8.4,31,25.6,28.4,12.2
2348,DefaultProfile,Green_LowPoly,03:02:27,03:08:34,gateS2,seats3P4S2,1.67684,128.496,314.6,367.4,32.4,27.8,166.6,97,34.4,9.2
2543,slimFastActiv,Blue_LowPoly,03:04:00,03:08:34,seats2P4S2,seats2P2S2,2.31415,123.914,201.8,275,8.8,6,34.8,111.4,93,21
2785,DefaultProfile,Green_LowPoly,03:04:48,03:08:34,gateS2,seats2P2S2,1.42313,91.6585,191.6,226.6,18,12,62,95.6,29.8,9.2
3023,DefaultProfile,Green_LowPoly,03:05:00,03:08:34,seats1P1S2,seats3P4S2,1.59448,129.321,162.4,214.4,10,27.2,52.4,95.2,16.4,13.2
3701,slimFastActiv,Blue_LowPoly,03:08:00,03:08:35,seats1P2S2,gateS2,2.73945,50.8601,6.6,34.6,3.2,3.4,7.4,10,6,4.6
2395,fatSlowLazy,Orange_LowPoly,03:02:49,03:08:35,gateS2,seats2P2S2,0.578263,103.541,214.8,345.8,35.4,69.2,151.4,63.6,19.2,7
2494,slimFastActiv,Blue_LowPoly,03:03:43,03:08:35,gateS2,seats1P2S2,1.95486,72.7999,257,292.6,6,8.4,77.6,75.4,112.6,12.6
2686,slimFastActiv,Blue_LowPoly,03:04:06,03:08:35,gateS2,seats2P2S2,1.59739,106.531,216.8,269.4,21,85.4,57.6,81.4,20,4
2333,fatSlowLazy,Orange_LowPoly,03:02:18,03:08:35,gateS2,seats2P2S2,1.31659,140.568,342.2,377.2,76.2,84.6,137,49.6,26.6,3.2
2507,fatSlowLazy,Orange_LowPoly,03:03:50,03:08:35,gateS2,seats3P4S2,1.10735,152.533,210.8,285,45.6,61.2,96.8,58,18,5.4
2613,fatSlowLazy,Orange_LowPoly,03:04:00,03:08:35,seats1P4S2,seats3P2S2,0.924845,133.479,196.6,275.2,23.6,57.6,80,68,29.6,16.4
3069,slimFastActiv,Blue_LowPoly,03:05:00,03:08:35,seats2P3S2,seats3P4S2,2.5032,52.5128,187.6,215,25.8,15.4,122.4,18,20.2,13.2
2957,slimFastActiv,Blue_LowPoly,03:05:00,03:08:35,seats3P3S2,seats3P4S2,2.38395,35.2397,202.6,215.6,21.2,8.2,78,89.8,10.8,7.6
2528,DefaultProfile,Green_LowPoly,03:04:00,03:08:36,seats3P4S2,seats3P2S2,1.45749,178.073,205,276.2,11,28.6,67.8,95.6,66.8,6.4
2770,slimFastActiv,Blue_LowPoly,03:04:44,03:08:36,gateS2,seats3P4S2,2.85242,130.278,172.6,232.2,34,16.4,105,50.6,17.4,8.8
3011,slimFastActiv,Blue_LowPoly,03:05:00,03:08:36,seats1P3S2,seats1P2S2,2.69341,91.482,172,215.6,7.2,8.4,30.6,86.2,61.8,21.4
2704,DefaultProfile,Green_LowPoly,03:04:15,03:08:36,gateS2,seats2P2S2,1.34084,126.848,199.4,260.6,29.8,38,88,58.6,32.6,13.6
2739,slimFastActiv,Blue_LowPoly,03:04:30,03:08:36,gateS2,seats2P2S2,2.48903,99.493,203,246.2,13.6,8.4,46,145.8,19.2,13.2
2428,DefaultProfile,Green_LowPoly,03:03:09,03:08:36,gateS2,seats3P2S2,0.925277,110.035,255.4,327,39,136,103.4,37,11.6,0
3756,slimFastActiv,Blue_LowPoly,03:08:00,03:08:36,seats1P2S2,gateS2,2.5206,43.4496,12.8,36,3.6,3.2,6.6,8.2,8.4,6
2850,DefaultProfile,Green_LowPoly,03:05:00,03:08:37,seats2P1S2,seats2P2S2,1.14803,42.6828,194.4,217.2,25.8,56.8,73.8,39.4,13.2,8.2
3127,DefaultProfile,Green_LowPoly,03:05:13,03:08:37,gateS2,seats3P4S2,1.5066,141.115,137.2,204,20.6,32.2,80.6,45.8,18.6,6.2
2661,slimFastActiv,Blue_LowPoly,03:04:00,03:08:37,seats3P4S2,seats1P2S2,2.11418,116.002,219.8,276.6,10,9.6,53.4,48.8,124,30.8
2701,DefaultProfile,Green_LowPoly,03:04:13,03:08:37,gateS2,seats3P2S2,1.13407,110.697,206.4,264.4,19.8,40,89,84.4,29.2,2
2174,fatSlowLazy,Orange_LowPoly,03:00:56,03:08:37,gateS2,seats3P4S2,0.926597,183.648,354,461.8,66.6,60,117.8,151.8,60.2,5.4
2328,slimFastActiv,Blue_LowPoly,03:02:15,03:08:37,gateS2,seats1P2S2,2.12152,63.7199,351.2,383,88.2,23.4,110.2,25.4,116.6,19.2
3267,DefaultProfile,Green_LowPoly,03:06:13,03:08:38,gateS2,seats2P2S2,1.15032,84.785,107.4,145.2,8,11.8,35.4,35.2,44.6,10.2
2710,DefaultProfile,Green_LowPoly,03:04:19,03:08:38,gateS2,seats3P4S2,1.21838,129.315,188.4,259.2,43.4,53.8,92.6,45.8,16.4,7.2
3208,fatSlowLazy,Orange_LowPoly,03:05:50,03:08:38,gateS2,seats1P2S2,1.29713,74.8313,136.4,167.8,20.8,18.2,15,15.8,88.8,9.2
2356,fatSlowLazy,Orange_LowPoly,03:02:30,03:08:38,gateS2,seats3P4S2,1.12038,147.685,279.6,368.2,47,70.4,133.6,66,35,16.2
2871,slimFastActiv,Blue_LowPoly,03:05:00,03:08:38,seats1P1S2,seats3P4S2,2.66583,133.674,143.6,218.6,4.8,85.4,37.6,29.8,41,20
3231,slimFastActiv,Blue_LowPoly,03:06:00,03:08:38,gateS2,seats3P4S2,1.77813,122.334,82.4,158.2,13.4,23.6,42.8,36.4,32.4,9.6
3763,slimFastActiv,Blue_LowPoly,03:08:00,03:08:38,seats1P2S2,gateS2,1.58594,41.0187,12.6,38.2,0,4.8,11,12.2,9.2,1
2505,fatSlowLazy,Orange_LowPoly,03:03:50,03:08:39,gateS2,seats3P2S2,0.962548,138.153,207.4,289.2,35.8,36.6,100.8,77.4,38.4,0.2
2937,DefaultProfile,Green_LowPoly,03:05:00,03:08:39,seats3P3S2,seats1P2S2,1.32197,137.852,145.2,219,10,31.4,40,28.6,90.6,18.4
3258,slimFastActiv,Blue_LowPoly,03:06:09,03:08:39,gateS2,seats3P4S2,2.67189,130.148,89.8,150,38.2,15.4,32.8,26.4,27,10.2
3553,slimFastActiv,Blue_LowPoly,03:08:00,03:08:39,seats1P2S2,gateS2,1.62238,42.2025,8.8,39.4,0.4,3.4,12,10.2,9.6,3.8
2985,slimFastActiv,Blue_LowPoly,03:05:00,03:08:39,seats2P1S2,seats3P4S2,2.28383,158.163,128.4,219.4,62.8,19.4,36,41.4,33,26.8
3642,slimFastActiv,Blue_LowPoly,03:08:00,03:08:40,seats1P2S2,gateS2,1.51785,41.1714,7.6,39.8,0,7.6,9,8.6,9.6,5
3414,DefaultProfile,Green_LowPoly,03:07:20,03:08:40,gateS2,seats1P2S2,1.81378,63.0326,50.8,80,12.8,7.6,6,4.8,36.8,12
3750,slimFastActiv,Blue_LowPoly,03:08:00,03:08:40,seats1P2S2,gateS2,2.46269,49.106,8.4,39.6,3.4,3,5.8,9.2,12.4,5.8
2745,DefaultProfile,Green_LowPoly,03:04:31,03:08:40,gateS2,seats1P2S2,1.32011,72.7035,215,248.8,8.6,20,38,27.6,142.8,11.8
3177,DefaultProfile,Green_LowPoly,03:05:36,03:08:40,gateS2,seats2P2S2,1.57699,96.8313,140.8,184,11.4,18.4,43.2,51.8,52,7.2
2312,DefaultProfile,Green_LowPoly,03:02:07,03:08:40,gateS2,seats2P2S2,0.651675,84.5648,294,393.4,75,17.6,95.8,167.2,27.8,10
2709,fatSlowLazy,Orange_LowPoly,03:04:17,03:08:40,gateS2,seats3P2S2,0.655996,106.577,153.8,263.2,29.8,34.2,67,84.4,41,6.8
3314,slimFastActiv,Blue_LowPoly,03:06:35,03:08:40,gateS2,seats3P4S2,2.58215,112.605,74,125.2,11.8,8,60.6,18.2,15.8,10.8
3188,DefaultProfile,Green_LowPoly,03:05:40,03:08:41,gateS2,seats3P4S2,1.22875,129.657,115.6,180.6,20.8,38,48.8,53.8,10.6,8.6
2736,fatSlowLazy,Orange_LowPoly,03:04:30,03:08:41,gateS2,seats2P2S2,1.2729,119.17,219,251.4,57.8,47.4,100.6,38.4,7.2,0
2424,slimFastActiv,Blue_LowPoly,03:03:08,03:08:41,gateS2,seats1P2S2,2.72769,86.2361,298.2,333.6,18.8,25.6,153.6,89.6,34,12
2939,DefaultProfile,Green_LowPoly,03:05:00,03:08:41,seats2P3S2,seats1P2S2,1.25684,102.483,162,221.2,10.6,24,31.8,27,109.4,18.4
2934,slimFastActiv,Blue_LowPoly,03:05:00,03:08:41,seats1P1S2,seats3P4S2,2.28975,141.088,144.4,221.6,34.2,28.8,60.8,56,21.8,20
3043,slimFastActiv,Blue_LowPoly,03:05:00,03:08:41,seats1P1S2,seats3P4S2,2.08409,109.399,159.8,221.2,8,56.6,94.8,26.8,13,22
3363,DefaultProfile,Green_LowPoly,03:06:58,03:08:41,gateS2,seats1P2S2,1.16241,62.9531,66,104,17.4,11.8,11.6,5.4,43.6,14.2
2529,DefaultProfile,Green_LowPoly,03:04:00,03:08:42,seats1P4S2,seats3P2S2,0.873928,125.385,198,282.4,18.8,30.4,77,88.2,58.4,9.6
2935,slimFastActiv,Blue_LowPoly,03:05:00,03:08:42,seats3P1S2,seats3P4S2,2.56491,160.193,128.4,222,6.2,51.4,47.4,57,44.2,15.8
3107,slimFastActiv,Blue_LowPoly,03:05:06,03:08:42,gateS2,seats1P2S2,1.59641,59.0011,180.4,215.6,12.6,7.2,30,13.8,127.4,24.6
2544,slimFastActiv,Blue_LowPoly,03:04:00,03:08:42,seats1P4S2,seats2P2S2,2.9214,100.137,233.8,282.6,10.4,4.4,90.6,112.4,40.6,24.2
2675,fatSlowLazy,Orange_LowPoly,03:04:02,03:08:42,gateS2,seats2P2S2,0.682969,115.503,170.6,280,42,28.2,61.6,63.8,79.6,4.8
2789,DefaultProfile,Green_LowPoly,03:04:49,03:08:42,gateS2,seats2P2S2,1.5653,90.8499,187,233.2,15.2,9.8,39,76,79.8,13.4
2983,slimFastActiv,Blue_LowPoly,03:05:00,03:08:42,seats2P1S2,seats1P2S2,1.58652,44.7819,192.8,222.4,35.2,17.2,69.8,54.2,29.4,16.6
3191,slimFastActiv,Blue_LowPoly,03:05:42,03:08:42,gateS2,seats3P4S2,2.43771,138.805,121.6,180.4,22.8,30,62.8,39.2,15.4,10.2
3171,slimFastActiv,Blue_LowPoly,03:05:33,03:08:43,gateS2,seats1P2S2,2.14393,76.833,149.4,189.6,6,6.2,13.6,34.4,115.6,13.8
2461,fatSlowLazy,Orange_LowPoly,03:03:29,03:08:43,gateS2,seats2P2S2,1.30254,123.593,263,313.8,44.6,47.6,93.2,77.2,42.6,8.6
3172,DefaultProfile,Green_LowPoly,03:05:33,03:08:43,gateS2,seats1P2S2,1.42253,77.3825,150.4,189.8,11.4,11,11.2,12.8,127.4,16
3180,slimFastActiv,Blue_LowPoly,03:05:37,03:08:43,gateS2,seats3P4S2,2.63992,137.175,127.4,186.6,9.6,9.8,96.6,35.4,22.2,13
2639,DefaultProfile,Green_LowPoly,03:04:00,03:08:43,seats2P4S2,seats3P2S2,1.1578,161.362,209.6,283.2,17,29.6,50.2,93,82.2,11.2
3152,slimFastActiv,Blue_LowPoly,03:05:24,03:08:43,gateS2,seats1P2S2,1.7903,68.8407,161.8,199.8,8.2,4.4,13.8,35.4,121.8,16.2
3165,slimFastActiv,Blue_LowPoly,03:05:30,03:08:43,gateS2,seats3P4S2,2.68143,126.084,140.8,193.6,10.4,7.2,63.2,75.8,21,16
3635,slimFastActiv,Blue_LowPoly,03:08:00,03:08:43,seats1P2S2,gateS2,1.54917,46.0538,11.6,43.6,2.6,7.4,13.2,9,5.4,6
2084,fatSlowLazy,Orange_LowPoly,03:00:04,03:08:44,gateS2,seats3P4S2,0.715163,149.274,384.6,519.4,96.6,95.8,138.4,163.4,20.6,4.6
2329,slimFastActiv,Blue_LowPoly,03:02:15,03:08:44,gateS2,seats1P2S2,2.45345,99.4462,342.4,388.8,144.2,56.6,130.8,24.6,16,16.6
3491,slimFastActiv,Blue_LowPoly,03:07:43,03:08:44,gateS2,seats1P2S2,2.47493,60.1605,17,61,6.8,4,5.2,7.6,9.8,27.6
2477,fatSlowLazy,Orange_LowPoly,03:03:39,03:08:44,gateS2,seats3P4S2,1.08062,136.474,236.6,305.4,27.8,58.2,87.8,66.4,52,13.2
2499,slimFastActiv,Blue_LowPoly,03:03:46,03:08:44,gateS2,seats1P2S2,2.742,100.899,250.4,298,15.2,46,156,45.4,15.4,20
2522,DefaultProfile,Green_LowPoly,03:03:58,03:08:44,gateS2,seats3P2S2,0.841222,125.593,188.2,286,46.6,34.6,82.8,90.4,31.6,0
2693,slimFastActiv,Blue_LowPoly,03:04:09,03:08:44,gateS2,seats3P4S2,2.90593,113.44,224.4,274.8,58,83,62.8,25.2,26.2,19.6
2572,slimFastActiv,Blue_LowPoly,03:04:00,03:08:44,seats3P4S2,seats2P2S2,2.67723,136.819,221.6,284.8,11,9.8,47.6,112.8,86.6,17
2702,slimFastActiv,Blue_LowPoly,03:04:15,03:08:44,gateS2,seats3P4S2,2.67895,111.019,218.6,269.8,73.6,44.4,78,43,18.6,12.2
3118,slimFastActiv,Blue_LowPoly,03:05:10,03:08:44,gateS2,seats3P4S2,2.57005,115.774,160,214.4,35.6,8.8,97,29.4,29.4,14.2
3204,DefaultProfile,Green_LowPoly,03:05:49,03:08:44,gateS2,seats3P4S2,1.14756,134.957,101.8,175.6,19.6,31,51.4,52.4,13.8,7.4
3703,slimFastActiv,Blue_LowPoly,03:08:00,03:08:45,seats1P2S2,gateS2,2.41474,51.7496,9.4,44.6,0,1.8,7.2,14,16.2,5.4
3751,slimFastActiv,Blue_LowPoly,03:08:00,03:08:45,seats1P2S2,gateS2,2.63362,49.9912,8,44.4,0.2,0.6,7.2,10.6,20,5.8
3628,DefaultProfile,Green_LowPoly,03:08:00,03:08:45,seats1P2S2,gateS2,1.51414,43.3056,23,45.6,3.4,5.6,14.2,14.2,4.4,3.8
2012,fatSlowLazy,Orange_LowPoly,02:58:45,03:08:46,gateS2,car3P4S2,0.658685,177.007,434.8,600.8,105.2,128.6,212.2,93.4,56.2,5.2
2044,fatSlowLazy,Orange_LowPoly,02:59:26,03:08:46,gateS2,traindoor6P4S2,0.929747,153.944,471,559.8,145,125.6,236,29.8,22.8,0.6
2337,fatSlowLazy,Orange_LowPoly,03:02:22,03:08:46,gateS2,car3P4S2,0.57016,144.387,209,383.4,44,63,105.8,97,53.4,20.2
2363,DefaultProfile,Green_LowPoly,03:02:33,03:08:46,gateS2,car1P2S2,1.26023,76.2009,332.6,373,20.8,9.4,86.8,100,142.2,13.8
2374,slimFastActiv,Blue_LowPoly,03:02:39,03:08:46,gateS2,traindoor2P2S2,2.7199,77.2587,327.8,366.4,55.2,32,113.8,85.6,57.4,22.4
2390,fatSlowLazy,Orange_LowPoly,03:02:47,03:08:46,gateS2,traindoor2P2S2,0.851276,96.4575,299.6,359,61.2,68,161.4,49.2,12.6,6.6
2416,DefaultProfile,Green_LowPoly,03:03:02,03:08:46,gateS2,car1P2S2,1.78082,84.9792,311.2,343.8,14,15.2,30.4,136.8,137.6,9.8
2434,DefaultProfile,Green_LowPoly,03:03:12,03:08:46,gateS2,traindoor2P2S2,1.50786,76.8596,310.4,333.8,29,15.8,41.8,69.2,155.4,22.6
2453,fatSlowLazy,Orange_LowPoly,03:03:23,03:08:46,gateS2,car1P2S2,0.69563,81.1704,253.6,322.4,54.2,31,26.4,59.6,127,24.2
2464,fatSlowLazy,Orange_LowPoly,03:03:31,03:08:46,gateS2,car3P2S2,1.13687,130.532,260,315,48.4,47.8,129,49.6,40.2,0
2470,DefaultProfile,Green_LowPoly,03:03:36,03:08:46,gateS2,car3P4S2,1.02284,130.085,230.2,310,31.8,71.4,119.2,49.2,30.4,8
2573,slimFastActiv,Blue_LowPoly,03:04:00,03:08:46,seats2P4S2,car1P2S2,1.6281,99.7025,220.8,286,15.2,5.2,34.2,115.8,85.4,30.2
2599,slimFastActiv,Blue_LowPoly,03:04:00,03:08:46,seats1P4S2,seats2P2S2,2.8687,101.155,237.6,285.8,22.4,22.6,110.8,75.2,30.2,24.6
2669,fatSlowLazy,Orange_LowPoly,03:04:01,03:08:46,gateS2,car1P2S2,0.662568,98.88,216.2,284.6,62,45.8,43.8,33.2,82.6,17.2
2692,DefaultProfile,Green_LowPoly,03:04:09,03:08:46,gateS2,traindoor2P2S2,1.54385,79.9433,237.2,276.8,16.4,8.2,19.8,45.8,160.2,26.4
2725,fatSlowLazy,Orange_LowPoly,03:04:25,03:08:46,gateS2,traindoor2P2S2,0.89842,102.447,211.8,260.6,37,14.6,34.2,51.4,104,19.4
2769,fatSlowLazy,Orange_LowPoly,03:04:43,03:08:46,gateS2,car3P4S2,1.22012,135.804,182.6,242.8,20.4,36.4,91.2,51.4,38.6,4.8
2793,DefaultProfile,Green_LowPoly,03:04:50,03:08:46,gateS2,traindoor2P2S2,0.984566,78.4302,181.6,236,22.6,13,18.8,22,126.2,33.4
2800,fatSlowLazy,Orange_LowPoly,03:04:52,03:08:46,gateS2,car3P2S2,1.1524,111.734,190.8,234.2,29.2,42.2,92,57.2,13.6,0
2801,slimFastActiv,Blue_LowPoly,03:04:52,03:08:46,gateS2,car1P2S2,1.80197,74.8334,193.8,234.2,27.2,13.4,107,44,28.8,13.8
2852,DefaultProfile,Green_LowPoly,03:05:00,03:08:46,seats2P1S2,car2P2S2,0.797242,38.0977,203.2,226.2,2.4,7.6,43.4,120,42.6,10.2
2973,fatSlowLazy,Orange_LowPoly,03:05:00,03:08:46,seats2P1S2,car2P2S2,0.973393,78.6812,190.8,225.8,9.8,25.6,62,75.8,48,4.6
